City,name,address,latitude,longitude,category,closed,avg_rating,num_of_reviews
ORLANDO,McCoy's Bar & Grill,"McCoy's Bar & Grill, 9300 Jeff Fuqua Blvd, Orlando, FL 32827",28.4375,-81.3125,Bar & grillRestaurant,0,4,88
MIAMI,Pizza Nostra,"Pizza Nostra, 842 W Flagler St, Miami, FL 33130",25.78125,-80.1875,Pizza restaurantItalian restaurantTakeout RestaurantNeapolitan restaurantPizza delivery,0,4,58
JACKSONVILLE BEACH,Wok-N-Roll,"Wok-N-Roll, 335 Marsh Landing Pkwy, Jacksonville Beach, FL 32250",30.25,-81.375,Chinese restaurant,0,3,68
APOPKA,Subway,"Subway, 1501 W Orange Blossom Trail, Apopka, FL 32712",28.6875,-81.5625,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,118
ORLANDO,Dunkin',"Dunkin', 5365 International Dr, Orlando, FL 32819",28.46875,-81.4375,Donut shopBagel shopBakeryBreakfast restaurantCoffee shopEspresso barFast food restaurantPastry shopSandwich shop,0,3,8
PORT CHARLOTTE,Shell,"Shell, 3196 Tamiami Trail, Port Charlotte, FL 33952",26.984375,-82.125,Gas stationATMConvenience storeRestaurant,0,3,25
VALRICO,Body Fuel,"Body Fuel, 3240 Lithia Pinecrest Rd #103, Valrico, FL 33596",27.890625,-82.25,Health food restaurant,0,4,18
LAKE WORTH,Subway,"Subway, 5970 Jog Rd Space #4, Lake Worth, FL 33467",26.59375,-80.125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,38
JACKSONVILLE,CamiCakes Cupcakes,"CamiCakes Cupcakes, 9734-5 Deer Lake Ct, Jacksonville, FL 32246",30.265625,-81.5625,BakeryCake shop,0,4,165
STUART,Domino's Pizza,"Domino's Pizza, 3311 SE Federal Hwy, Stuart, FL 34997",27.171875,-80.25,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,3,8
CLEARWATER,Cinnabon,"Cinnabon, 27001 US Hwy 19 N #9050, Clearwater, FL 33761",28.015625,-82.75,BakeryCoffee shopPastry shop,0,4,14
FORT MYERS,The American Grilled Cheese Kitchen,"The American Grilled Cheese Kitchen, 5611 Six Mile Commercial Ct #3, Fort Myers, FL 33912",26.53125,-81.875,RestaurantSandwich shop,0,3,118
JACKSONVILLE,Wasabi,"Wasabi, 1650 San Pablo Rd S #5, Jacksonville, FL 32224",30.3125,-81.4375,Sushi restaurantJapanese restaurant,0,3,18
CLERMONT,Subway,"Subway, 4319 US Hwy 27 South, Clermont, FL 34711",28.5,-81.6875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,38
GAINESVILLE,Subway,"Subway, Reitz Student Center 114 Recreational Dining, Center Dr, Gainesville, FL 32611",29.640625,-82.375,Sandwich shopFast food restaurantTakeout RestaurantRestaurant,0,3,68
GAINESVILLE,Einstein Bros. Bagels,"Einstein Bros. Bagels, 1600 SW Archer Rd, Gainesville, FL 32610",29.640625,-82.3125,Bagel shopBakeryBreakfast restaurantCafeCoffee shop,0,4,58
JACKSONVILLE,Auntie Anne's,"Auntie Anne's, Food Court, Middle, 2400 Yankee Clipper Dr, Jacksonville, FL 32218",30.484375,-81.6875,Pretzel storeBakeryCafeRestaurant,0,2,15
JACKSONVILLE,Sbarro,"Sbarro, 2400 Yankee Clipper Dr, Jacksonville, FL 32218",30.484375,-81.6875,Pizza restaurantCatererFast food restaurantItalian restaurantPasta shopPizza deliveryPizza Takeout,0,2,18
BRADENTON,Domino's Pizza,"Domino's Pizza, 14640 E State Rd 70, Lakewood Ranch, FL 34202",27.4375,-82.375,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,4,108
ORLANDO,The Bistro – Eat. Drink. Connect.®,"The Bistro – Eat. Drink. Connect.®, 730 N Magnolia Ave, Orlando, FL 32803",28.546875,-81.375,American restaurantBistroRestaurant,0,4,47
WINTER PARK,Asia Kitchen,"Asia Kitchen, 5405 Lake Howell Rd, Winter Park, FL 32792",28.625,-81.3125,Asian restaurantAsian fusion restaurantChinese restaurantDelivery serviceDelivery Restaurant,0,4,138
GAINESVILLE,Chicken Salad Chick,"Chicken Salad Chick, 4062 Plaza Blvd #20, Gainesville, FL 32608",29.625,-82.375,Southern restaurant (US),0,4,34
CROSS CITY,Subway,"Subway, 16318 SE Hwy 19, Cross City, FL 32628",29.640625,-83.125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,72
TAMPA,Tropical Smoothie Cafe,"Tropical Smoothie Cafe, 2911 N Dale Mabry Hwy, Tampa, FL 33607",27.96875,-82.5,RestaurantJuice shop,0,4,48
POMPANO BEACH,Genji,"Genji, 810 N University Dr, Coral Springs, FL 33071",26.25,-80.25,Japanese restaurantFood products supplier,0,4,8
MIAMI,Verona Ristorante,"Verona Ristorante, 2777 NW 79th Ave, Doral, FL 33122",25.796875,-80.3125,Italian restaurant,0,5,38
PALM BEACH GARDENS,Lili's Cafe,"Lili's Cafe, 10961 N Military Trl, Palm Beach Gardens, FL 33410",26.84375,-80.125,Restaurant,0,3,136
WEST PALM BEACH,Tobu Oriental Eatery,"Tobu Oriental Eatery, 1741 Palm Beach Lakes Blvd, West Palm Beach, FL 33401",26.71875,-80.0625,Restaurant,0,2,28
LEHIGH ACRES,Caribbean Delights,"Caribbean Delights, 5600 8th St W, Lehigh Acres, FL 33971",26.625,-81.75,Jamaican restaurant,0,4,207
ORLANDO,Dairy Queen Grill & Chill,"Dairy Queen Grill & Chill, 8650 Lee Vista Blvd, Orlando, FL 32829",28.46875,-81.25,Fast food restaurantRestaurant,0,4,88
FORT LAUDERDALE,Jimmy John's,"Jimmy John's, 12679 W Sunrise Blvd, Sunrise, FL 33323",26.140625,-80.3125,Sandwich shopCatererFast food restaurantDelivery RestaurantTakeout Restaurant,0,4,128
CLEARWATER,ShnookumsBBQ,"ShnookumsBBQ, 1575 S Ft Harrison Ave, Clearwater, FL 33756",27.9375,-82.8125,Restaurant,0,4,26
BRADENTON,7-Eleven,"7-Eleven, 11805 E State Rd 70, Bradenton, FL 34202",27.4375,-82.4375,Convenience storeBakeryBeer storeCandy storeCoffee shopFood products supplierGas stationSnack barTobacco shopWine store,0,4,5
SEFFNER,Wawa,"Wawa, 11623 E Dr Martin Luther King Jr Blvd, Seffner, FL 33584",27.984375,-82.3125,Convenience storeBreakfast restaurantCafeCandy storeCheesesteak restaurantCoffee shopFast food restaurantHoagie restaurantSandwich shop,0,3,44
MIAMI,Subway,"Subway, 6265 NW 7th Ave, Miami, FL 33150",25.828125,-80.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,138
PENSACOLA,Charleys Cheesesteaks,"Charleys Cheesesteaks, 5100 N 9th Ave Ste J924, Pensacola, FL 32504",30.46875,-87.1875,Cheesesteak restaurantAmerican restaurantFast food restaurantFood courtSandwich shop,0,2,48
ZEPHYRHILLS,China Star,"China Star, 7940 Gall Blvd, Zephyrhills, FL 33541",28.265625,-82.1875,Chinese restaurant,0,4,33
JACKSONVILLE,Pizza Point,"Pizza Point, 7860 Gate Pkwy, Jacksonville, FL 32256",30.234375,-81.5,Pizza restaurantDelivery Restaurant,0,4,328
OKEECHOBEE,Subway,"Subway, Mile Marker 184 Convenience Store, Okeechobee, FL 34972",27.59375,-80.8125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,2,18
WESLEY CHAPEL,Keke's Breakfast Cafe,"Keke's Breakfast Cafe, 1830 Bruce B Downs Blvd, Wesley Chapel, FL 33543",28.1875,-82.375,Restaurant,0,4,218
POMPANO BEACH,Jimmy John's,"Jimmy John's, 2240 N Federal Hwy ste b, Pompano Beach, FL 33062",26.265625,-80.125,Sandwich shopCatererFast food restaurantDelivery RestaurantTakeout Restaurant,0,3,118
FORT LAUDERDALE,Pagoda,"Pagoda, 314 NE 38th St, Oakland Park, FL 33334",26.171875,-80.125,Asian restaurant,0,4,26
POMPANO BEACH,Wawa,"Wawa, 2000 N State Rd 7, Margate, FL 33063",26.25,-80.1875,Convenience storeBreakfast restaurantCafeCandy storeCheesesteak restaurantCoffee shopFast food restaurantGas stationHoagie restaurantSandwich shop,0,3,128
WESLEY CHAPEL,Wawa,"Wawa, 27866 State Rd 56, Wesley Chapel, FL 33544",28.1875,-82.375,Convenience storeBreakfast restaurantCafeCandy storeCheesesteak restaurantCoffee shopFast food restaurantGas stationHoagie restaurantSandwich shop,0,3,77
LARGO,Hungry Howie's Pizza,"Hungry Howie's Pizza, 14219 Walsingham Rd, Largo, FL 33774",27.875,-82.8125,Pizza restaurantCatererItalian restaurantPizza deliveryPizza TakeoutRestaurantSalad shopSandwich shop,0,3,108
WEST PALM BEACH,Treehouse,"Treehouse, 380 Trinity Pl, West Palm Beach, FL 33401",26.703125,-80.0625,LoungeBarRestaurant,0,4,34
WAUCHULA,Hong Kong Chinese Restaurant,"Hong Kong Chinese Restaurant, 1476 US-17, Wauchula, FL 33873",27.5625,-81.8125,Chinese restaurant,0,4,108
WAUCHULA,Taqueria La Escondida,"Taqueria La Escondida, Wauchula, FL 33873",27.546875,-81.8125,Mexican restaurant,0,4,75
LAKELAND,Shell,"Shell, 2225 S Combee Rd, Lakeland, FL 33801",28.015625,-81.9375,Gas stationATMConvenience storeRestaurant,0,3,18
THE VILLAGES,No 1 Chinese Food,"No 1 Chinese Food, 2949 Traverse Trail, The Villages, FL 32163",28.84375,-82.0,Chinese restaurant,0,3,173
SAINT CLOUD,Auntie Anne's,"Auntie Anne's, 4400 13th Street, 229 Florida's Turnpike MM, St Cloud, FL 34769",28.25,-81.3125,Pretzel storeBakeryCafeRestaurant,0,3,11
PORT SAINT LUCIE,Subway,"Subway, 1289 SW Del Rio Blvd, Port St. Lucie, FL 34953",27.28125,-80.375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,26
PORT SAINT LUCIE,bp,"bp, 1289 SW Del Rio Blvd, Port St. Lucie, FL 34983",27.28125,-80.375,Gas stationATMConvenience storeRestaurant,0,3,18
SAINT AUGUSTINE,Chick-fil-A,"Chick-fil-A, 2244 FL-16, St. Augustine, FL 32084",29.921875,-81.375,Fast food restaurantBreakfast restaurantCatererChicken restaurantDelivery serviceFamily restaurant,0,4,168
WEST PALM BEACH,Bull Top Taste Restaurant,"Bull Top Taste Restaurant, 1241 N State Rd 7 #8, Royal Palm Beach, FL 33411",26.703125,-80.1875,Jamaican restaurant,0,4,38
FORT MEADE,Taco Express,"Taco Express, 500 N Charleston Ave, Fort Meade, FL 33841",27.765625,-81.8125,Mexican restaurantLatin American restaurant,0,4,118
FORT LAUDERDALE,Costco Food Court,"Costco Food Court, 1890 S University Dr, Davie, FL 33324",26.09375,-80.25,Food courtTakeout Restaurant,0,4,58
MELBOURNE,Starbucks,"Starbucks, 1425 W New Haven Ave, Melbourne, FL 32904",28.078125,-80.625,Restaurant,0,4,16
DELRAY BEACH,Shanghai,"Shanghai, 7431 W Atlantic Ave, Delray Beach, FL 33446",26.453125,-80.1875,Chinese restaurant,0,3,107
LAKE WORTH,Golden Wok,"Golden Wok, 1428 W Lantana Rd, Lantana, FL 33462",26.59375,-80.0625,Chinese restaurantDelivery RestaurantRestaurant,0,3,98
HOLLYWOOD,Yami Crab & Bar,"Yami Crab & Bar, 6941 Taft St, Hollywood, FL 33024",26.03125,-80.25,Seafood restaurant,0,4,48
MIAMI,Public Square,"Public Square, 6915 Red Rd, Coral Gables, FL 33143",25.703125,-80.3125,Restaurant,0,4,58
WINTER SPRINGS,Planet Smoothie,"Planet Smoothie, 1425 Tuskawilla Rd, Winter Springs, FL 32708",28.640625,-81.25,Juice shopHealth food restaurant,0,4,58
MIAMI,Subway,"Subway, 1100 NW 95th St, Miami, FL 33150",25.859375,-80.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,46
SAINT AUGUSTINE,Cinnabon,"Cinnabon, 950 FL-206 West, St. Augustine, FL 32086",29.75,-81.375,BakeryCoffee shopPastry shop,0,3,13
FORT LAUDERDALE,Häagen-Dazs® Ice Cream Shop,"Häagen-Dazs® Ice Cream Shop, 17 S Atlantic Blvd R120, Fort Lauderdale, FL 33316",26.125,-80.125,Ice cream shopDessert shopRestaurant,0,4,58
LAND O LAKES,Planet Smoothie,"Planet Smoothie, 2209 Collier Pkwy, Land O' Lakes, FL 34639",28.1875,-82.4375,Juice shopHealth food restaurant,0,4,48
VERO BEACH,Miss Saigon Restaurant,"Miss Saigon Restaurant, 737 22nd St, Vero Beach, FL 32960",27.640625,-80.375,Vietnamese restaurant,0,4,108
VERO BEACH,Oceans Cafe,"Oceans Cafe, 6200 20th St STE 230A, Vero Beach, FL 32966",27.640625,-80.4375,CafeRestaurant,0,4,38
NORTH MIAMI BEACH,JOE & THE JUICE,"JOE & THE JUICE, 17700 Collins Ave, Miami, FL 33160",25.9375,-80.125,Juice shopCafeCoffee shopHealth food restaurantModern European restaurantSandwich shopScandinavian restaurant,0,3,38
LABELLE,Pizza Hut,"Pizza Hut, 505 W Hickpochee Ave Ste. 600, LaBelle, FL 33935",26.765625,-81.4375,Pizza deliveryChicken wings restaurantTakeout RestaurantPizza restaurant,0,3,98
ORLANDO,Dunkin',"Dunkin', MP#263 Turkey Lake, Florida's Turnpike, Orlando, FL 32835",28.515625,-81.5,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,0,3,58
BOYNTON BEACH,Papa John's Pizza,"Papa John's Pizza, 1001 S Federal Hwy, Boynton Beach, FL 33435",26.515625,-80.0625,Pizza restaurant,0,3,178
MILTON,Jimmy John's,"Jimmy John's, 4614 US-90, Pace, FL 32571",30.609375,-87.125,Sandwich shopCatererFast food restaurantDelivery RestaurantTakeout Restaurant,0,3,57
MIAMI,Smoothie King,"Smoothie King, 2315 Ponce de Leon, Coral Gables, FL 33134",25.75,-80.25,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,0,4,89
THE VILLAGES,Lee's Kitchen,"Lee's Kitchen, 2470 Burnsed Blvd, The Villages, FL 32163",28.859375,-82.0,Chinese takeawayChinese restaurant,0,4,84
BOCA RATON,Papa John's Pizza,"Papa John's Pizza, 22771 FL-7, Boca Raton, FL 33428",26.34375,-80.1875,Pizza restaurant,0,3,128
WAUCHULA,Taco Bell,"Taco Bell, 116 W REA Rd, Wauchula, FL 33873",27.5625,-81.8125,Fast food restaurantBreakfast restaurantBurrito restaurantLunch restaurantTakeout RestaurantMexican restaurantRestaurantTaco restaurantTex-Mex restaurantVegetarian restaurant,0,3,118
TAMPA,Little Caesars Pizza,"Little Caesars Pizza, 4004 N Armenia Ave, Tampa, FL 33607",27.96875,-82.5,Pizza restaurantAmerican restaurantChicken wings restaurantFast food restaurantPizza deliveryPizza Takeout,0,4,28
OVIEDO,7-Eleven,"7-Eleven, 7405 Red Bug Lake Rd, Oviedo, FL 32765",28.65625,-81.25,Convenience storeBakeryBeer storeCandy storeCoffee shopFood products supplierGas stationSnack barTobacco shopWine store,0,3,18
TAMPA,Bento Sushi,"Bento Sushi, 4103 USF Cedar Cir, Tampa, FL 33620",28.0625,-82.4375,Takeout Restaurant,0,5,5
POMPANO BEACH,Red Lantern,"Red Lantern, 805 W Sample Rd, Pompano Beach, FL 33064",26.28125,-80.125,Chinese restaurant,0,4,51
TALLAHASSEE,Charleys Cheesesteaks,"Charleys Cheesesteaks, 1500 Apalachee Pkwy Suite 1270, Tallahassee, FL 32301",30.4375,-84.25,Cheesesteak restaurantAmerican restaurantFast food restaurantFood courtSandwich shop,0,3,68
LUTZ,Subway,"Subway, 3971 Van Dyke Rd, Lutz, FL 33558",28.125,-82.5,Hoagie restaurantHealth food restaurantPizza restaurantSalad shopSandwich shop,0,4,84
PENSACOLA,Subway,"Subway, 1020 N 9th Ave Unit C, Pensacola, FL 32501",30.421875,-87.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,83
SAINT PETERSBURG,China One,"China One, 7815 Dr M.L.K. Jr St N, St. Petersburg, FL 33702",27.84375,-82.625,Restaurant,0,4,188
WEST PALM BEACH,Rush Bowls,"Rush Bowls, 513 Clematis St Suite 103, West Palm Beach, FL 33401",26.71875,-80.0625,Health food restaurantBreakfast restaurantBrunch restaurantDessert restaurantGluten-free restaurantJuice shopOrganic restaurantRestaurantVegan restaurantVegetarian restaurant,0,4,34
FORT LAUDERDALE,Shell,"Shell, 2020 S State Rd 7, Davie, FL 33317",26.09375,-80.1875,Gas stationATMCar washConvenience storeRestaurant,0,3,78
SAINT CLOUD,Pedro's Pizza,"Pedro's Pizza, 3321 13th St, St Cloud, FL 34769",28.25,-81.3125,Pizza restaurant,0,4,246
HIALEAH,New Hong Kong,"New Hong Kong, 3116 W 76th St, Hialeah, FL 33018",25.890625,-80.375,Chinese restaurantAsian restaurantDelivery RestaurantRestaurant,0,4,68
INVERNESS,Shell,"Shell, 2901 E Gulf to Lake Hwy, Inverness, FL 34453",28.859375,-82.375,Gas stationATMConvenience storeRestaurant,0,4,59
VERO BEACH,Country Pride,"Country Pride, 8909 20th St, Vero Beach, FL 32966",27.640625,-80.5,Restaurant,0,3,46
PORT ORANGE,Hong Kong Chinese Restaurant,"Hong Kong Chinese Restaurant, 5287 S Nova Rd, Port Orange, FL 32127",29.109375,-81.0,Chinese restaurantDelivery RestaurantRestaurant,0,4,98
MERRITT ISLAND,Thai Space,"Thai Space, 925 N Courtenay Pkwy #8, Merritt Island, FL 32953",28.375,-80.6875,Thai restaurantAsian fusion restaurantAsian restaurantJapanese restaurantRamen restaurant,0,4,87
SEBASTIAN,bp,"bp, 10950 Fellsmere Rd, Sebastian, FL 32958",27.765625,-80.5625,Gas stationATMConvenience storeRestaurant,0,3,28
VERO BEACH,Panera Bread,"Panera Bread, 5810 20th St, Vero Beach, FL 32966",27.640625,-80.4375,CafeBakeryBreakfast restaurantCatererCoffee shopDelivery serviceTakeout RestaurantSalad shopSandwich shopSoup restaurant,0,3,128
GAINESVILLE,Caribbean Queen,"Caribbean Queen, 507 NW 5th Ave, Gainesville, FL 32601",29.65625,-82.3125,Jamaican restaurant,0,4,156
JUPITER,Corporate Caterers,"Corporate Caterers, 150 N US Highway 1 #22-B, Tequesta, FL 33469",26.953125,-80.0625,CateringCatererFood serviceDelivery Restaurant,0,5,5
APOPKA,La Chiquita,"La Chiquita, 10600 Clarcona Ocoee Rd, Apopka, FL 32703",28.59375,-81.5625,Mexican restaurant,0,3,68
ESTERO,Domino's Pizza,"Domino's Pizza, 20330 Grande Oak Shoppes Dr Unit 102, Estero, FL 33928",26.4375,-81.75,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,2,84
LEESBURG,The Kitchen,"The Kitchen, Southern Gardens, 712 W Main St, Leesburg, FL 34748",28.8125,-81.875,Restaurant,0,5,8
LUTZ,Planet Smoothie,"Planet Smoothie, 18845 FL-54, Lutz, FL 33558",28.1875,-82.5,Juice shopHealth food restaurant,0,4,154
MIAMI,Mason's Famous Lobster Rolls,"Mason's Famous Lobster Rolls, 401 Biscayne Blvd S106, Miami, FL 33132",25.78125,-80.1875,Seafood restaurantCatererTakeout Restaurant,0,4,18
ORLANDO,Nature's Table Cafe,"Nature's Table Cafe, 6675 Westwood Blvd #130, Orlando, FL 32821",28.421875,-81.5,Health food restaurant,0,4,47
MIAMI,Au Bon Pain,"Au Bon Pain, 2100 NW 42nd Ave, Miami, FL 33126",25.796875,-80.3125,Sandwich shopBakeryCafeCatererFast food restaurantTakeout RestaurantPastry shopSoup shop,0,2,38
NEWBERRY,Little Caesars Pizza,"Little Caesars Pizza, 45 SW 250 St, Newberry, FL 32669",29.640625,-82.625,Pizza restaurantAmerican restaurantChicken wings restaurantFast food restaurantPizza deliveryPizza Takeout,0,3,113
MIAMI,El Coyote,"El Coyote, 145 E Flagler St, Miami, FL 33131",25.78125,-80.1875,Latin American restaurantMexican restaurant,0,5,5
SARASOTA,Smoothie King,"Smoothie King, 5816 Bee Ridge Rd, Sarasota, FL 34233",27.296875,-82.4375,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,0,4,103
OCALA,Subway,"Subway, 8664 SW 103rd Street Rd, Ocala, FL 34474",29.078125,-82.25,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,57
MIAMI,Subway,"Subway, 19825 NW 2nd Ave, Miami Gardens, FL 33169",25.953125,-80.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,67
ORLANDO,Summerhouse,"Summerhouse, 10350 Dream Tree Blvd, Orlando, FL 32836",28.40625,-81.5625,Restaurant,0,4,13
MIAMI,Pizza Hut,"Pizza Hut, 9672 Sunset Dr, Miami, FL 33173",25.703125,-80.375,Pizza deliveryChicken wings restaurantTakeout RestaurantPizza restaurant,0,3,117
FORT MYERS,Subway,"Subway, 11741 S Cleveland Ave Suite 5, Fort Myers, FL 33907",26.5625,-81.875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,85
BOCA GRANDE,Fusion Restaurant,"Fusion Restaurant, 5800 Gasparilla Rd A, Boca Grande, FL 33921",26.796875,-82.25,Fine dining restaurant,0,4,18
GAINESVILLE,Pho Ha Noi,"Pho Ha Noi, 3550 SW 34th St D, Gainesville, FL 32608",29.625,-82.375,Vietnamese restaurantAsian restaurantSoutheast Asian restaurant,0,4,248
HOLLYWOOD,Subway,"Subway, 301 S State Rd 7, Hollywood, FL 33023",26.0,-80.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,45
POMPANO BEACH,Dunkin',"Dunkin', 2351 N Powerline Rd, Pompano Beach, FL 33064",26.265625,-80.125,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,0,3,88
MILTON,Smoothie King,"Smoothie King, 4952 US-90, Pace, FL 32571",30.609375,-87.125,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,0,4,143
MILTON,Subway,"Subway, 5644 Woodbine Rd, Pace, FL 32571",30.640625,-87.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,58
MILTON,Shell,"Shell, 5190 Ward Basin Rd, Milton, FL 32583",30.625,-87.0,Gas stationATMConvenience storeRestaurant,0,4,8
MELBOURNE,Menchie's Frozen Yogurt,"Menchie's Frozen Yogurt, 1505 W New Haven Ave, West Melbourne, FL 32904",28.078125,-80.625,Frozen yogurt shopBakeryCake shopCatererDessert restaurantDessert shopIce cream shopKosher restaurant,0,3,28
TALLAHASSEE,Subway,"Subway, 817 Lake Bradford Rd, Tallahassee, FL 32304",30.4375,-84.3125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,117
TAMPA,The Bistro – Eat. Drink. Connect.®,"The Bistro – Eat. Drink. Connect.®, 102 E Cass St, Tampa, FL 33602",27.953125,-82.4375,BistroAmerican restaurant,0,4,17
WINTER GARDEN,Marco's Pizza,"Marco's Pizza, 13381 W Colonial Dr, Winter Garden, FL 34787",28.546875,-81.5625,Pizza restaurantTakeout RestaurantPizza deliveryPizza Takeout,0,4,38
WEST PALM BEACH,Dunkin',"Dunkin', 1840 Palm Beach Lakes Blvd, West Palm Beach, FL 33401",26.71875,-80.0625,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,0,4,28
VERO BEACH,Burger King,"Burger King, 5265 US-1, Vero Beach, FL 32967",27.6875,-80.4375,Fast food restaurant,0,3,48
DELRAY BEACH,T-Swirl Crepe,"T-Swirl Crepe, 632 E Atlantic Ave, Delray Beach, FL 33483",26.46875,-80.0625,Restaurant,0,4,57
JUPITER,Pancheros Mexican Grill,"Pancheros Mexican Grill, 5449 Military Trail, Jupiter, FL 33458",26.890625,-80.125,RestaurantBurrito restaurantFast food restaurantMexican restaurantTaco restaurant,0,4,292
