name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,relative_results,url,restaurant,bakery,dessert,pastry,closed,street,zip,open,close,City,County Name,avg_rating_right,num_of_reviews_right
Floridino's Italian Kitchen,"Floridino's Italian Kitchen, 804 E Memorial Blvd, Lakeland, FL 33801",0x88dd3f53db39469d:0xf0f1cec7c125b73f,,28.0625,-81.9375,Italian restaurant,4.0,57,,1.0,1.0,"0x88dd473e35ff4339:0x6a3cc527d84bcc65,0x88dd3c095e226fcb:0x1102ab293b54697c,0x88dd465d68084767:0x536e0044d1af9057,0x88dd3fa73979eb7b:0xa309143af38dd62f,0x88dd3eae00f7e133:0x168a8a6c6ebd3454",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd3f53db39469d:0xf0f1cec7c125b73f?authuser=-1&hl=en&gl=us,1,0,0,0,1,804 E Memorial Blvd FL USA,33801,Permanently closed,Permanently closed,LAKELAND,POLK,,
Smoothie King,"Smoothie King, 2221 S Ferdon Blvd, Crestview, FL 32536",0x889173fa63f64b5d:0xabab5995337fc0c5,"Health-conscious chain featuring blended drinks in varied flavors, nutritional products & snacks.",30.734375,-86.5625,"Juice shop,Fast food restaurant,Health food restaurant,Delivery Restaurant,Takeout Restaurant,Vitamin & supplements store",3.0,48,$$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889173fa63f64b5d:0xabab5995337fc0c5?authuser=-1&hl=en&gl=us,1,0,0,0,0,2221 S Ferdon Blvd FL USA,32536,7AM,,CRESTVIEW,OKALOOSA,4.28,1829
Subway,"Subway, 5623 SW 107th Ave, Miami, FL 33173",0x88d9c0acb07f2625:0xfdcc69215223dcf2,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",25.71875,-80.375,"Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",4.0,38,$,1.0,1.0,"0x88d9c7a6a9236f35:0x3513b4b0502fecc4,0x88d9c19f610aad07:0x5e51d29999dc7499,0x88d9c750d52cf8b7:0x7bbba922d79cb583,0x88d9adeded9c1d11:0xe9c4fad3b075bc64,0x88d9c0b88f41fe0b:0x1ee0efee60a3c8b7",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c0acb07f2625:0xfdcc69215223dcf2?authuser=-1&hl=en&gl=us,1,0,0,0,0,5623 SW 107th Ave FL USA,33173,9AM,,MIAMI,MIAMI-DADE,3.95,47262
Winn-Dixie Wine & Spirits,"Winn-Dixie Wine & Spirits, 120 S Tyndall Pkwy, Callaway, FL 32404",0x88937f6f8f67c4fd:0x3e1aae1d9dbd629c,,30.140625,-85.5625,"Liquor store,Bakery,Deli,Florist,Grocery store",4.0,134,$,1.0,1.0,"0x889381728eb9884b:0xc39168485de92ba0,0x88938418f842014b:0xbaa55e5f05abb1c8,0x88938156cf019983:0x4a40be935b176bdc,0x889383e6031b020d:0x5cbddaf8775e0df8",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88937f6f8f67c4fd:0x3e1aae1d9dbd629c?authuser=-1&hl=en&gl=us,0,1,0,0,0,120 S Tyndall Pkwy FL USA,32404,8AM,,PANAMA CITY,BAY,4.51,53
Marco's Pizza,"Marco's Pizza, 222 S Tyndall Pkwy, Panama City, FL 32404",0x88937f8f18f6a345:0xf635ce80d26645f4,Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,30.140625,-85.5625,"Pizza restaurant,Takeout Restaurant,Pizza delivery,Pizza Takeout",4.0,28,$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88937f8f18f6a345:0xf635ce80d26645f4?authuser=-1&hl=en&gl=us,1,0,0,0,0,222 S Tyndall Pkwy FL USA,32404,11AM,,PANAMA CITY,BAY,4.06,2265
Krispy Krunchy Chicken,"Krispy Krunchy Chicken, 1690 W Airport Blvd, Sanford, FL 32773",0x88e713f7f52380ed:0x49c2da07a4a297e2,"Fast-food eatery specializing in Cajun-style fried chicken, plus wings, seafood, breakfast & more.",28.78125,-81.3125,"Restaurant,Fried chicken takeaway",4.0,28,$,1.0,1.0,"0x88e77bb6299c3499:0xbf1f3dafb67e1ca7,0x88e7136cdcc61bd1:0xd8b4d643e698031b,0x88e77bb2fccb1039:0x2618e5a9cb977c1e",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e713f7f52380ed:0x49c2da07a4a297e2?authuser=-1&hl=en&gl=us,1,0,0,0,0,1690 W Airport Blvd FL USA,32773,,11PM,SANFORD,SEMINOLE,4.29,556
Chili's Grill & Bar,"Chili's Grill & Bar, Chili's Too, 11200 SW 8th St Graham Cntr Bldg, Miami, FL 33199",0x88d9bf439c45a571:0xfbd1de6a4234ea2e,Family-friendly chain serving classic Tex-Mex & American fare in a Southwestern-style setting.,25.75,-80.375,"Tex-Mex restaurant,American restaurant,Bar,Bar & grill,Hamburger restaurant,Mexican restaurant,Restaurant",3.0,78,$$,1.0,1.0,"0x88d9b929f9a49a05:0x9363e44f8189b237,0x88d9bff4d70e9b0f:0x7d272680c7f98aff",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bf439c45a571:0xfbd1de6a4234ea2e?authuser=-1&hl=en&gl=us,1,0,0,0,1,Chili's Too FL USA,33199,Permanently closed,Permanently closed,MIAMI,MIAMI-DADE,4.27,1331
Einstein Bros. Bagels,"Einstein Bros. Bagels, 11200 SW 8th St, Miami, FL 33199",0x88d9bf2555de7771:0x39b4ac0fe615045,"Counter-service chain offering egg sandwiches, soups, salads, baked goods & a variety of bagels.",25.75,-80.375,"Bagel shop,Bakery,Breakfast restaurant,Cafe",4.0,18,$,1.0,1.0,"0x88d9b7580c239d49:0x37f1de41fce15d87,0x88d9bf2dd618aba9:0x55e19aec54691ef4,0x88d9bf310d00edc7:0xf5e90a62603c4c2f,0x88d9bf2f7990a709:0x9cf71469027618c2",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bf2555de7771:0x39b4ac0fe615045?authuser=-1&hl=en&gl=us,1,1,0,0,1,11200 SW 8th St FL USA,33199,,,MIAMI,MIAMI-DADE,3.92,1647
Subway,"Subway, 2272 First St Unit #101, Fort Myers, FL 33901",0x88db41e84aa2d2eb:0x96a18fe732c8d10a,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",26.640625,-81.875,"Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",2.0,66,$,1.0,1.0,"0x88db41dbe88feb7b:0x4904609f0f3c89f8,0x88db3ffbeab020f9:0xd691b4a7665b2763,0x88db4039289aaa21:0x2e711eacf99cc5c,0x88db421e05929ebd:0xdf65a214d064db06",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db41e84aa2d2eb:0x96a18fe732c8d10a?authuser=-1&hl=en&gl=us,1,0,0,0,0,2272 First St Unit #101 FL USA,33901,Temporarily closed,Temporarily closed,FORT MYERS,LEE,3.95,47262
Subway,"Subway, 6590 Dog Track Rd Hwy20 &, FL-79, Ebro, FL 32437",0x889395942b187683:0x678cdbf0bc0abb93,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",30.4375,-85.875,"Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",4.0,16,$,1.0,1.0,"0x889383a9f8aed491:0x8875bf40c9e0f9ed,0x88938c57894c1d09:0x9cb830a2e6cf491a,0x8893dd1b3bda86b7:0xcffdd3cb39504346,0x889383e506aa7d6b:0x8966a01159445090",https://www.google.com/maps/place//data=!4m2!3m1!1s0x889395942b187683:0x678cdbf0bc0abb93?authuser=-1&hl=en&gl=us,1,0,0,0,0,6590 Dog Track Rd Hwy20 & FL USA,32437,7AM,,,,3.95,47262
Luna Lounge,"Luna Lounge, 1802 E 7th Ave, Tampa, FL 33605",0x88c2c451a15c66e1:0xc6d23fe37a4f534d,,27.953125,-82.4375,"Lounge,Association or organization,Bar,Restaurant",4.0,48,,1.0,1.0,"0x88c2c45a876ac2ad:0xae7b5c956a126c58,0x88c2c450f79e0e13:0x141163cce6acf7a8,0x88c2c367812c9d13:0xcd459f169fd247fe,0x88c2c4510a0d24d7:0x464fe096bbbb2568,0x88c2c4506b4b76c3:0x43ed16f4d5811fdc",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c451a15c66e1:0xc6d23fe37a4f534d?authuser=-1&hl=en&gl=us,1,0,0,0,1,1802 E 7th Ave FL USA,33605,,,TAMPA,HILLSBOROUGH,,
Subway,"Subway, 2931 S McCall Rd, Englewood, FL 34224",0x88c4a98fb3b82079:0xc25ee43616a6d41a,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",26.9375,-82.3125,"Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",3.0,34,$,1.0,1.0,"0x88c4a98e9b495f8d:0xe5234402f932402d,0x88c4a99206c4455f:0xe4fce704cb1b6100,0x88c4a9b691d52fc3:0xe115937d8461af27,0x88c4a9b71b33b85f:0xe70e7533c186c434,0x88c4a99229908197:0xef12f3d920d9af1c",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c4a98fb3b82079:0xc25ee43616a6d41a?authuser=-1&hl=en&gl=us,1,0,0,0,0,2931 S McCall Rd FL USA,34224,8AM,,,,3.95,47262
Dunkin,"Dunkin, In Speedway, 201 S Brevard Ave, Arcadia, FL 34266",0x88dc960472fca017:0xcf8e4774de7412ce,Long-running chain serving signature breakfast items & a variety of coffee drinks.,27.21875,-81.875,"Coffee shop,Bagel shop,Bakery,Breakfast restaurant,Donut shop,Fast food restaurant,Takeout Restaurant",3.0,88,$,1.0,1.0,"0x88dc960cbffecdf3:0x620cbde979248cdf,0x88dc96011c621df5:0x506012eb73fa8960,0x88dc96012914320f:0x1b83881e1fa6cbeb,0x88dc9672368b7ab5:0xeacc06a6b7d57ac2",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dc960472fca017:0xcf8e4774de7412ce?authuser=-1&hl=en&gl=us,1,1,0,0,1,In Speedway FL USA,34266,,,ARCADIA,DE SOTO,4.42,5991
La Familia Restaurant,"La Familia Restaurant, 1672 SE Port St Lucie Blvd, Port St. Lucie, FL 34952",0x88dee8ed60f7e799:0x48c323586d9f6887,,27.265625,-80.3125,Restaurant,5.0,6,,1.0,1.0,"0x88dee9fdb1f67e29:0xfdaf73826693d650,0x88dee9a74dce8647:0x92f8598eda0f090e,0x88dee88512673ee9:0x684cf6a86c1e56f8",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dee8ed60f7e799:0x48c323586d9f6887?authuser=-1&hl=en&gl=us,1,0,0,0,1,1672 SE Port St Lucie Blvd FL USA,34952,,,,,,
Charleys Cheesesteaks,"Charleys Cheesesteaks, 8003 Citrus Park Town Center Mall, Tampa, FL 33625",0x88c2ea914785ce79:0x827e4b539bdd85b4,"Counter-service chain offering a range of Philly-style cheesesteaks, loaded fries & lemonades.",28.0625,-82.5625,"Cheesesteak restaurant,American restaurant,Fast food restaurant,Food court,Sandwich shop",4.0,38,$,1.0,1.0,"0x88c2ea96c850281f:0xf4072334f45ffc12,0x88c2c0ebfb03a44f:0xa163b359de3bb963,0x88c2ea96b573b9f5:0x225975d2dc756410",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2ea914785ce79:0x827e4b539bdd85b4?authuser=-1&hl=en&gl=us,1,0,0,0,0,8003 Citrus Park Town Center Mall FL USA,33625,11AM,,TAMPA,HILLSBOROUGH,4.28,149
Donna's Caribbean Restaurant,"Donna's Caribbean Restaurant, 5967 W Oakland Park Blvd, Lauderhill, FL 33319",0x88d907e961d0c581:0x2db10e94fda5c29a,,26.171875,-80.25,Caribbean restaurant,3.0,38,,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d907e961d0c581:0x2db10e94fda5c29a?authuser=-1&hl=en&gl=us,1,0,0,0,0,5967 W Oakland Park Blvd FL USA,33319,7AM,,FORT LAUDERDALE,BROWARD,,
Chinatown Restaurant,"Chinatown Restaurant, 8934 W State Rd 84, Davie, FL 33324",0x88d907e494f32fa7:0x99e882378da49dae,,26.09375,-80.25,"Restaurant,Chinese restaurant",3.0,2,$$,1.0,1.0,"0x88d907e4811804ab:0x64495f50d049a0f2,0x88d9ae5f035a47a5:0xabb9629b4479da11,0x88d902f5a7be040b:0x574548fb89802505,0x88d9aa185f017965:0x246e99014527f28a",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d907e494f32fa7:0x99e882378da49dae?authuser=-1&hl=en&gl=us,1,0,0,0,1,8934 W State Rd 84 FL USA,33324,Permanently closed,Permanently closed,FORT LAUDERDALE,BROWARD,3.8,40
Subway,"Subway, 1841 N State Rd 7, Hollywood, FL 33021",0x88d9a9e2f5039209:0x8f17da398921d1da,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",26.03125,-80.1875,"Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",3.0,4,$,1.0,1.0,"0x88d9aec9c2d44f37:0x66208e680d3c9558,0x88d9a96a5be3619f:0xbcf559a8419ca4e1,0x88d9ab97e867f851:0xdb4e250149a9be4d,0x88d9a99ee7a515bd:0xfdfdabcb17725664,0x88d9a9735ea96c2b:0xb1bc48f11995edbb",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a9e2f5039209:0x8f17da398921d1da?authuser=-1&hl=en&gl=us,1,0,0,0,0,1841 N State Rd 7 FL USA,33021,8AM,,HOLLYWOOD,BROWARD,3.95,47262
Wawa,"Wawa, 1001 S Pine Ave, Ocala, FL 34471",0x88e7d570da145eb5:0x26bc6d51c7522d2c,Convenience store chain known for sandwiches & coffee. Many offer fuel & are open 24/7.,29.171875,-82.125,"Convenience store,Breakfast restaurant,Cafe,Candy store,Cheesesteak restaurant,Coffee shop,Fast food restaurant,Hoagie restaurant,Sandwich shop",4.0,45,,1.0,1.0,"0x88e7d49ddde95edf:0x9db0cff27076385a,0x88e7d4dfa6527b39:0xf68ea9d1b9707a29,0x88e7d509578a02ff:0x176c85509acc90e3,0x88e7d5e6b23c5f6b:0x2ceb537fe4c75964",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7d570da145eb5:0x26bc6d51c7522d2c?authuser=-1&hl=en&gl=us,1,0,0,0,0,1001 S Pine Ave FL USA,34471,Open 24 hours,Open 24 hours,OCALA,MARION,3.73,403
Green Garden Cafe,"Green Garden Cafe, 11911 US-1 STE 103, North Palm Beach, FL 33408",0x88df2ae6c6aafa73:0xfe573b14d2afdc69,"Local cafe serving health-focused sandwiches, salads & smoothies for breakfast & lunch.",26.84375,-80.0625,"Health food restaurant,Caterer,Coffee shop,Deli,Delivery service,Health food store,Juice shop,Pet store,Salad shop,Vegetarian restaurant",4.0,186,$,1.0,1.0,"0x88d8d527c8bc52bb:0xccd1f66753164b2a,0x88d8d582cc52fbd9:0xe223decd1cbb23c9,0x88d8d68b2fbec73f:0x1a45a1bbf21dad94,0x88df2ac1e8664375:0x89003fe6bff901fa",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88df2ae6c6aafa73:0xfe573b14d2afdc69?authuser=-1&hl=en&gl=us,1,0,0,0,0,11911 US-1 STE 103 FL USA,33408,8:30AM,,,,4.35,40
Dunkin,"Dunkin, 1221 S Patrick Dr, Patrick AFB, FL 32925",0x88de1b195efb8907:0x708822c3586942f5,Long-running chain serving signature breakfast items & a variety of coffee drinks.,28.21875,-80.625,"Coffee shop,Bagel shop,Bakery,Breakfast restaurant,Donut shop,Fast food restaurant,Takeout Restaurant",4.0,76,$,1.0,1.0,"0x88de1b1eb76355f1:0x186d3ac8ee9ec5a0,0x88de1b1bbad20f3f:0xff57b921aab17f76,0x88de1bae76d1bf69:0xe20cc6efd8b97203,0x88de1d16064ee155:0x7baad501a578c015",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de1b195efb8907:0x708822c3586942f5?authuser=-1&hl=en&gl=us,1,1,0,0,1,1221 S Patrick Dr FL USA,32925,,,,,4.42,5991
New Asia Restaurant,"New Asia Restaurant, 2600 Glades Cir #700, Weston, FL 33327",0x88d90ae4db110627:0xd91c114321d69a91,"Japanese, Chinese & Thai cuisine, plus inventive sushi rolls, in spare, casual environs.",26.140625,-80.4375,"Chinese restaurant,Japanese restaurant,Thai restaurant",4.0,78,$,1.0,1.0,"0x88d90a1995317dc9:0xeafac318f51d4104,0x88d90a0205ae7b1f:0x1a960f13750e2b63,0x88d90a698c35dd8d:0xaebe4f4b0aecd079,0x88d9098ead61dddd:0xb33b47f6c56bc3d2,0x88d9a0aa2fd2f6af:0x873fac53f8915df1",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d90ae4db110627:0xd91c114321d69a91?authuser=-1&hl=en&gl=us,1,0,0,0,1,2600 Glades Cir #700 FL USA,33327,Permanently closed,Permanently closed,FORT LAUDERDALE,BROWARD,3.92,48
Great Wall,"Great Wall, 1024 62nd Ave N Unit B, St. Petersburg, FL 33702",0x88c2e4018b61e2a5:0x5839eb4e348865dd,,27.828125,-82.625,"Chinese restaurant,Delivery Restaurant",3.0,178,$,1.0,1.0,"0x88c2e15d3b982669:0x93ec475d1710505e,0x88c2e69d360067e7:0x64623432eb98386c,0x88c2e6a05f91f41d:0x3db7526a7582890,0x88c2e15ae7424267:0x6e14f764d4d734d1,0x88c2e3babf0bec39:0xa9abac4fbd0e5eaf",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e4018b61e2a5:0x5839eb4e348865dd?authuser=-1&hl=en&gl=us,1,0,0,0,0,1024 62nd Ave N Unit B FL USA,33702,11AM,,,,4.41,449
The Cupcake Spot,"The Cupcake Spot, 405 Central Ave, St. Petersburg, FL 33701",0x88c2e1833fefffff:0xd4181edff3b265d0,,27.765625,-82.625,Bakery,4.0,1,,1.0,1.0,"0x88c2e17609f50cbd:0x3847daf23face68d,0x88c2e183e888b061:0xf196be61e1fb0651",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e1833fefffff:0xd4181edff3b265d0?authuser=-1&hl=en&gl=us,0,1,0,0,1,405 Central Ave FL USA,33701,,,,,4.79,58
Beef 'O' Brady's,"Beef 'O' Brady's, 1999 NW 43rd St, Gainesville, FL 32605",0x88e8bb53296ffb83:0x79d6e1d85657c5e2,"Pub chain for the whole family, with Irish-inflected grub plus TVs & sports memorabilia galore.",29.671875,-82.375,"Family restaurant,Sports bar",4.0,178,$$,1.0,1.0,"0x88e8bca1e7d227b5:0x738b1f37af1cd6c4,0x88e8bb4d487e3979:0x44394f49d8d30285,0x88e8a3519432068f:0x4d17f29f7234ecdd",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8bb53296ffb83:0x79d6e1d85657c5e2?authuser=-1&hl=en&gl=us,1,0,0,0,1,1999 NW 43rd St FL USA,32605,Permanently closed,Permanently closed,GAINESVILLE,ALACHUA,3.8,1944
The Happy Taco,"The Happy Taco, 1803 County Rd 95A, Cantonment, FL 32533",0x889095d0419d581f:0x199f38aaf7707da2,,30.578125,-87.3125,Restaurant,4.0,58,$$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889095d0419d581f:0x199f38aaf7707da2?authuser=-1&hl=en&gl=us,1,0,0,0,0,1803 County Rd 95A FL USA,32533,11AM,,,,,
Smallcakes,"Smallcakes, 1949 Aloma Ave, Winter Park, FL 32792",0x88e76fe8c0c2b6f1:0x4b93d756637835dc,,28.59375,-81.3125,"Cupcake shop,Bakery,Cake shop",4.0,68,$$,1.0,1.0,"0x88e7707bbd0b5d41:0xa0241d192c07a7a8,0x88e7656edbc6ee39:0x8ac1231cacecd31a,0x88e7706da441bc2f:0xf20c42ea974430c9,0x88e7706c7733fc2f:0xfb28b5eb66ba333a,0x88e767cb58f096ff:0xfd0f2e1fbba34a8d",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e76fe8c0c2b6f1:0x4b93d756637835dc?authuser=-1&hl=en&gl=us,0,1,0,0,0,1949 Aloma Ave FL USA,32792,12PM,,WINTER PARK,ORANGE,4.84,103
Tabla,"Tabla, 6901 Coral Way, Miami, FL 33155",0x88d9b84460722ae5:0x1991905095ea9983,,25.75,-80.3125,"Fast food restaurant,Barbecue area,Breakfast restaurant,Cafe,Cuban restaurant,Gas station,Hamburger restaurant,Lunch restaurant,Takeout Restaurant,Venezuelan restaurant",4.0,58,,1.0,1.0,"0x88d9b84691573789:0xcb1542358bf8b744,0x88d9b6508d7afcb5:0xff962273d77d539a,0x88d9b402836542f5:0x6fc10adf40e8c6c7",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b84460722ae5:0x1991905095ea9983?authuser=-1&hl=en&gl=us,1,0,0,0,1,6901 Coral Way FL USA,33155,Permanently closed,Permanently closed,MIAMI,MIAMI-DADE,,
Romano's Macaroni Grill,"Romano's Macaroni Grill, 6419 W Newberry Rd, Gainesville, FL 32605",0x88e8bc98884ec495:0x9405f8e6b4b1ca0f,"Lively Italian chain with an open kitchen, known for small plates, pizzas, pastas & wine.",29.65625,-82.4375,"Italian restaurant,Takeout Restaurant,Restaurant",3.0,7,$$,1.0,1.0,"0x88e8a324e8b538c7:0x716a501a2c670c2d,0x88e8bdab11c3bd9b:0xfcdc6546bb66716a",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8bc98884ec495:0x9405f8e6b4b1ca0f?authuser=-1&hl=en&gl=us,1,0,0,0,1,6419 W Newberry Rd FL USA,32605,Permanently closed,Permanently closed,GAINESVILLE,ALACHUA,4.29,939
Burger King,"Burger King, 1900 Tamiami Trail N FC - 8, Naples, FL 34102",0x88dae1e91074218f:0x1e1ec2ce7de902f3,"Well-known fast-food chain serving grilled burgers, fries & shakes, plus breakfast.",26.171875,-81.8125,"Restaurant,Fast food restaurant",3.0,38,$,1.0,1.0,"0x88dae1e9ea9b5333:0xb07e950b67290e7,0x88db1e17f23cc7d5:0x1e302978859bd68c,0x88dae190aa2f3805:0xe3cb823da3d92dd1,0x88dae1f1c4bc959f:0x5c0d03f08928a06c,0x88db1ddcde5fb8ef:0x302119af782a7be0",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dae1e91074218f:0x1e1ec2ce7de902f3?authuser=-1&hl=en&gl=us,1,0,0,0,1,1900 Tamiami Trail N FC - 8 FL USA,34102,,,NAPLES,COLLIER,3.64,5849
Subway,"Subway, 7770 Preserve Ln, Naples, FL 34119",0x88db1ca07e9dfb0d:0x2388e39ca12f7a95,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",26.28125,-81.6875,"Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",3.0,24,$,1.0,1.0,"0x88dae1a03781a8e9:0x1e1cea696e300816,0x88db1c061f8142d7:0xa2ac3048b0296c4c,0x88db0355534a6151:0x7f2f95adbf4c8e31,0x88db1c7eadce1d91:0xa0f624b138a094f7,0x88db1ddcde5fb8ef:0x302119af782a7be0",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db1ca07e9dfb0d:0x2388e39ca12f7a95?authuser=-1&hl=en&gl=us,1,0,0,0,0,7770 Preserve Ln FL USA,34119,7:30AM,,NAPLES,COLLIER,3.95,47262
Antojitos Y Mas,"Antojitos Y Mas, 4981 Golden Gate Pkwy, Naples, FL 34116",0x88db1d5f7bcd383f:0xc7b21b2745d3a540,,26.1875,-81.6875,"Restaurant,Ice cream shop",4.0,88,$,1.0,1.0,"0x88db1d58a7da4bf5:0x73160d8a65348fb6,0x88dae39ad37eb95b:0x9f418aaf1ecf4dc9,0x88dae29eb24fd9d1:0x9983e40200addc34",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db1d5f7bcd383f:0xc7b21b2745d3a540?authuser=-1&hl=en&gl=us,1,0,0,0,0,4981 Golden Gate Pkwy FL USA,34116,2PM,,NAPLES,COLLIER,,
SoFresh,"SoFresh, 1455 2nd St, Sarasota, FL 34236",0x88c34133182022c1:0x43bbe286fd3b041c,,27.34375,-82.5625,New American restaurant,4.0,65,$$,1.0,1.0,"0x88c3417f9d44f269:0xd10d83bf667c1dff,0x88c33f6ddee13f93:0xb93139f61f32cf6e,0x88c34174e8af781f:0xdf46afd7ddb4fded,0x88c3406d2a25bea3:0xb105639758f39281",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c34133182022c1:0x43bbe286fd3b041c?authuser=-1&hl=en&gl=us,1,0,0,0,0,1455 2nd St FL USA,34236,10AM,,SARASOTA,SARASOTA,,
Dunkin',"Dunkin', 5125 S Orange Blossom Trail, Kissimmee, FL 34758",0x88dd83e9b6a3df9f:0xfdf77830e8233d4c,Long-running chain serving signature breakfast items & a variety of coffee drinks.,28.25,-81.5,"Coffee shop,Bagel shop,Bakery,Breakfast restaurant,Donut shop,Fast food restaurant,Takeout Restaurant",3.0,148,$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd83e9b6a3df9f:0xfdf77830e8233d4c?authuser=-1&hl=en&gl=us,1,1,0,0,0,5125 S Orange Blossom Trail FL USA,34758,5AM,,KISSIMMEE,OSCEOLA,3.93,3790
IL Forno,"IL Forno, Fort Myers, FL 33905",0x88db6b989be936bd:0xa188cea7038d279e,,26.609375,-81.8125,Restaurant,4.0,8,,1.0,1.0,0x88db6b9913308f95:0x4e2f8061ebef9991,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db6b989be936bd:0xa188cea7038d279e?authuser=-1&hl=en&gl=us,1,0,0,0,1,Fort Myers FL USA,33905,Permanently closed,Permanently closed,FORT MYERS,LEE,,
Wendy's,"Wendy's, 4020 Bee Ridge Rd, Sarasota, FL 34233",0x88c34127a50af411:0xb4bcbf799713d050,"Fast-food burger chain known for its shakes, as well as sides such as chili & baked potatoes.",27.296875,-82.5,"Fast food restaurant,Hamburger restaurant,Restaurant",3.0,18,$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c34127a50af411:0xb4bcbf799713d050?authuser=-1&hl=en&gl=us,1,0,0,0,1,4020 Bee Ridge Rd FL USA,34233,Permanently closed,Permanently closed,SARASOTA,SARASOTA,4.05,4605
Panda Express,"Panda Express, 1596 Maine St, Jacksonville, FL 32228",0x88e44f05e70cc1d3:0x36b55b49243810e9,"Fast-food chain for Chinese standards, including some health-conscious options.",30.390625,-81.4375,"Restaurant,Chinese restaurant",4.0,108,$,1.0,1.0,"0x88e44b953e156883:0x63dc4eea8b54060,0x88e44973294a0469:0xc9e5a06f4b05e38b,0x88e44cb851eb0229:0x8a69eb25f797de,0x88e44b98105d0731:0x143272617f217bd,0x88e5b357b8050835:0x3b0e41c83d014ae3",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e44f05e70cc1d3:0x36b55b49243810e9?authuser=-1&hl=en&gl=us,1,0,0,0,0,1596 Maine St FL USA,32228,10AM,,JACKSONVILLE,DUVAL,4.2,283
McCoy's Bar & Grill,"McCoy's Bar & Grill, 9300 Jeff Fuqua Blvd, Orlando, FL 32827",0x88e762e54a7f60dd:0x87cb1ee7b71de700,"Modern restaurant in the Hyatt Regency serving an eclectic menu including sushi, local fare & tapas.",28.4375,-81.3125,"Bar & grill,Restaurant",4.0,88,,1.0,1.0,"0x88e7700dd7d5b2d7:0xe475814c6ce826a7,0x88e762e5447fe037:0xfe093f2d4a2cbbb5,0x88e7638d1952a0ed:0x39a84a8d8ece1f43,0x88e762e5426a15d1:0x588251aa81341497",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e762e54a7f60dd:0x87cb1ee7b71de700?authuser=-1&hl=en&gl=us,1,0,0,0,0,9300 Jeff Fuqua Blvd FL USA,32827,7AM,,ORLANDO,ORANGE,,
