,Nombre,address,gmap_id,description,category,Rating,Reviews,price,hours,MISC,relative_results,url,restaurant,bakery,dessert,pastry,Condición_Establecimiento,street,Zip,horario,open,close,City,County Name,latitude,longitude
3835,Manhattan Joe's Pizzeria,"Manhattan Joe's Pizzeria, 20449 SR-7 AA-9 Mission bay, Center, Boca Raton, FL 33498",0x88d9191a72457225:0x6e7d014672095b68,Sin Dato,Pizza restaurant,3,13,Sin Dato,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9191a72457225:0x6e7d014672095b68?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,20449 SR-7 AA-9 Mission bay FL USA,33498,Closed ⋅ Opens 11AM,11AM,Sin Dato,BOCA RATON,PALM BEACH,26.375,-80.1875
3836,Sbarro,"Sbarro, 4200 Conroy Rd, Orlando, FL 32839",0x88e77ea893b83cbf:0x4144c9a5bc120529,"Italian fast-food chain offering thin-crust pizza by the slice, plus pastas & salads.","Pizza restaurant,Caterer,Fast food restaurant,Italian restaurant,Pasta shop,Pizza delivery,Pizza Takeout",3,65,$,1.0,1.0,"0x88e77ea893b83cbf:0xa880a791437e9d4f,0x88e77ea9a9dc9d13:0xaa2dea337f1de505,0x88e77ea893b83cbf:0xf7d2691e9df46018,0x88e77ea893b83cbf:0xcb4f5d02bce1a32a,0x88e77c05a8bd90c7:0x65c70bd76eba6ecd",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77ea893b83cbf:0x4144c9a5bc120529?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,4200 Conroy Rd FL USA,32839,Open ⋅ Closes 9PM,Sin Dato,9PM,ORLANDO,ORANGE,28.485572,-81.43157917243897
3837,Subway,"Subway, 1777 Hwy. 17 South, Pomona Park, FL 32181",0x88e65e7243bf980f:0xfe1e15ff31727efe,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",3,35,$,1.0,1.0,"0x88e65e72fb27caed:0xc79a2a4b6f66d023,0x88e6f5f6e7dc2e4b:0x60f01034b8c0e7c8,0x88e6647670d23919:0x5a5023514fba450e",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e65e7243bf980f:0xfe1e15ff31727efe?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,1777 Hwy. 17 South FL USA,32181,Open ⋅ Closes 10PM,Sin Dato,10PM,POMONA PARK,PUTNAM,29.5,-81.625
3838,Karla Cuban Bakery,"Karla Cuban Bakery, 2410 SW 137th Ave, Miami, FL 33175",0x88d9bf9925501ce5:0x5833935a1d1ec0b7,Sin Dato,"Bakery,Cafe,Sandwich shop",4,158,Sin Dato,1.0,1.0,"0x88d9bf7ca62b4b63:0x40cc4c425527f6f1,0x88d9bfba5d74a667:0x9be3139c4cd09e1e,0x88d9bf8a4aaf4f65:0xce85240f21efd19,0x88d9c06d52417d51:0xf9f000fae3a9ce00,0x88d9bf0538d113c3:0xea7640a4fa5ed46",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bf9925501ce5:0x5833935a1d1ec0b7?authuser=-1&hl=en&gl=us,0,1,0,0,Activo,2410 SW 137th Ave FL USA,33175,Open ⋅ Closes 10PM,Sin Dato,10PM,MIAMI,MIAMI-DADE,25.99470435564639,-80.32847343407491
3839,Jimmy John's,"Jimmy John's, 3030 E Semoran Blvd #236, Apopka, FL 32703",0x88e776976a13391d:0x1fffe57731d3b951,"Counter-serve chain specializing in sub & club sandwiches, plus signature potato chips.","Sandwich shop,Caterer,Delivery Restaurant,Restaurant",4,99,$,1.0,1.0,"0x88e5b70768d47fc9:0x24d704c1821e992e,0x88e79d16885df3f7:0xcf9d27e34645b9e7,0x88e775f408bf8043:0x85ee709834d202b,0x88e776bb3b4195e7:0x1b734fee5b28691,0x88e776a28746ab77:0x2074347bb915843a",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e776976a13391d:0x1fffe57731d3b951?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,3030 E Semoran Blvd #236 FL USA,32703,Permanently closed,Permanently closed,Permanently closed,APOPKA,ORANGE,28.672607197603188,-81.45885869413179
3840,Romano's Macaroni Grill,"Romano's Macaroni Grill, 13620 Pines Blvd, Pembroke Pines, FL 33027",0x88d9a6848ffc1541:0xa67a72955f3035df,"Lively Italian chain with an open kitchen, known for small plates, pizzas, pastas & wine.","Italian restaurant,Takeout Restaurant,Restaurant",2,8,$$,1.0,1.0,"0x88d9a18753046499:0xee4241b575654615,0x88d9a69e82248601:0x4b8236c5b8b01130,0x88d9a6add56cef61:0x14030ce3c38c4a1c,0x88d9a15e8cda5387:0x494344de6b1c7662,0x88d9a69e7f39a56b:0x7c227e0c4379a1cb",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a6848ffc1541:0xa67a72955f3035df?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,13620 Pines Blvd FL USA,33027,Permanently closed,Permanently closed,Permanently closed,HOLLYWOOD,BROWARD,26.007936,-80.32883379443992
3841,New China,"New China, 3677 S Orlando Dr, Sanford, FL 32773",0x88e76cd21b8b4e6f:0xf953cf1f5db8b70,"An unfussy restaurant featuring a range of Chinese favorites, including beef lo mein & chop suey.",Chinese restaurant,2,88,$$,1.0,1.0,"0x88e76cd10edc6f75:0x5180d8d0dbcf9317,0x88e7136d5a665573:0x2a0eeba5a032bb55,0x88e71285a310c19b:0x75c281f93f231bc1,0x88e76d198484e8c5:0x1d180503b494172c,0x88e76ccdb95dac21:0x173a2b4424560097",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e76cd21b8b4e6f:0xf953cf1f5db8b70?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,3677 S Orlando Dr FL USA,32773,Permanently closed,Permanently closed,Permanently closed,SANFORD,SEMINOLE,28.765625,-81.3125
3842,Korea House Restaurant,"Korea House Restaurant, 290 Eglin Pkwy NE, Fort Walton Beach, FL 32547",0x88913f0bbc3e884f:0x696ce39d7e37d8d8,"Compact, family-run joint featuring a traditional Korean menu & a lounge with karaoke & pool.","Korean restaurant,Restaurant",4,148,$$,1.0,1.0,"0x88913fb2849c3def:0x237f52a0da99b139,0x88913f1710488b11:0xa8d0552996ad7196,0x88913f190d18c92b:0x5597a4422100a56c,0x88913ef4bdfded27:0xe8a4a0b6e5581bf1",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88913f0bbc3e884f:0x696ce39d7e37d8d8?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,290 Eglin Pkwy NE FL USA,32547,Permanently closed,Permanently closed,Permanently closed,FORT WALTON BEACH,OKALOOSA,30.434146456521734,-86.60324008695652
3843,Beef 'O' Brady's,"Beef 'O' Brady's, 9331 E Adamo Dr, Tampa, FL 33619",0x88c2cf01ab760a71:0x2d74fe5a8a974d25,"Pub chain for the whole family, with Irish-inflected grub plus TVs & sports memorabilia galore.","Family restaurant,Sports bar",3,18,$,1.0,1.0,"0x88c2ce64c8c7d7f1:0xfe93e65e09fdc889,0x88c2c450f7f7a1bf:0xb39747897b78acd3,0x88c2c79ed4f1701d:0xd230f9e6ec738a5e",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2cf01ab760a71:0x2d74fe5a8a974d25?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,9331 E Adamo Dr FL USA,33619,Permanently closed,Permanently closed,Permanently closed,TAMPA,HILLSBOROUGH,27.94859615,-82.34832107127585
3844,Subway,"Subway, 522 Belvedere Rd, West Palm Beach, FL 33405",0x88d8d6565e8e708d:0xaa47c36f9b557626,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",4,75,$,1.0,1.0,"0x88d8d6519dfb42cf:0x59d03e2b55388beb,0x88d8d689dd948351:0xa7e9f7aca8fc7030,0x88d8d656c73cdb6f:0x191c4c325637d3c3,0x88d8d7a9931c51c7:0x858313a4bbc50fc6,0x88d8d6562786836f:0x80850eb0eb93ec7e",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d6565e8e708d:0xaa47c36f9b557626?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,522 Belvedere Rd FL USA,33405,Temporarily closed,Temporarily closed,Temporarily closed,WEST PALM BEACH,PALM BEACH,26.690293,-80.056613
3845,Smoothie King,"Smoothie King, 1665 Dunlawton Ave, Port Orange, FL 32129",0x88e727872a640ca7:0x3034c3d67dbad34d,"Health-conscious chain featuring blended drinks in varied flavors, nutritional products & snacks.","Juice shop,Fast food restaurant,Health food restaurant,Delivery Restaurant,Takeout Restaurant,Vitamin & supplements store",4,66,$$,1.0,1.0,"0x88e727830bdfbae3:0xbe75f98e8fc8b5ed,0x88e6ded2051cd45b:0x8c0cd8eb28078c84,0x88e727797dab9f6b:0xd47af4e8f827a232,0x88e7295e3331b93f:0x9772fce412dec8a6",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e727872a640ca7:0x3034c3d67dbad34d?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,1665 Dunlawton Ave FL USA,32129,Sin Dato,Sin Dato,Sin Dato,PORT ORANGE,VOLUSIA,29.1147224,-81.0255611
3846,China Max,"China Max, 27001 US-19, Clearwater, FL 33761",0x88c2f200f1e6db97:0x495e8a10a2fc1e55,Sin Dato,Asian restaurant,3,18,$,1.0,1.0,"0x88c2f200f1e6db97:0x54f385505e281985,0x88c2eddf44f1a253:0xf1da7b0dd9f16e59,0x88c2ee468d4c9159:0xa4230797a7bf377c",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2f200f1e6db97:0x495e8a10a2fc1e55?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,27001 US-19 FL USA,33761,Sin Dato,Sin Dato,Sin Dato,CLEARWATER,PINELLAS,28.0173512,-82.75
3847,Smoothie King,"Smoothie King, 2612 S Hwy 27 S 900, Clermont, FL 34711",0x88dc57ffbabf2e0d:0xb3424036408be28,"Health-conscious chain featuring blended drinks in varied flavors, nutritional products & snacks.","Juice shop,Fast food restaurant,Health food restaurant,Delivery Restaurant,Takeout Restaurant,Vitamin & supplements store",4,8,$$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dc57ffbabf2e0d:0xb3424036408be28?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,2612 S Hwy 27 S 900 FL USA,34711,Open ⋅ Closes 9PM,Sin Dato,9PM,CLERMONT,LAKE,28.53125,-81.75
3848,Jimmy John's,"Jimmy John's, 2519 McMullen Booth Rd, Clearwater, FL 33761",0x88c2eddf561edf33:0xb425a834d4c23558,"Counter-serve chain specializing in sub & club sandwiches, plus signature potato chips.","Sandwich shop,Caterer,Fast food restaurant,Delivery Restaurant,Takeout Restaurant",3,58,$,1.0,1.0,"0x88c2eddf130ce16b:0x4988b5230e3c6337,0x88c2ee7519878715:0x1321a534bbf67b2c,0x88c2edfff5de6467:0x8572f7dcdd72ea99,0x88c2f2770c4f9823:0xe349c4f25ef6673a,0x88c2eddf44f1a253:0xf1da7b0dd9f16e59",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2eddf561edf33:0xb425a834d4c23558?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,2519 McMullen Booth Rd FL USA,33761,Permanently closed,Permanently closed,Permanently closed,CLEARWATER,PINELLAS,28.0131843,-82.70734730000001
3849,Dunkin,"Dunkin, In Speedway, 2023 US-19, Holiday, FL 34691",0x88c28d0d02fce7cd:0x5dac687f22cb13ef,Long-running chain serving signature breakfast items & a variety of coffee drinks.,"Coffee shop,Bagel shop,Bakery,Breakfast restaurant,Donut shop,Fast food restaurant,Takeout Restaurant",3,8,$,1.0,1.0,"0x88c28dfbfb34ff05:0x953ed82a1115a05b,0x88c29b45124dfda3:0x9be4c1f2aeecfbf9,0x88c28df0b43711c1:0x53f30e6c74a1fca4",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c28d0d02fce7cd:0x5dac687f22cb13ef?authuser=-1&hl=en&gl=us,1,1,0,0,Inactivo,In Speedway FL USA,34691,Sin Dato,Sin Dato,Sin Dato,HOLIDAY,PASCO,29.05649615,-81.2761117703539
3850,Costco Bakery,"Costco Bakery, 1800 W Sample Rd, Pompano Beach, FL 33064",0x88d91cd3c08438ab:0x81bb9e215b498ca1,Sin Dato,Bakery,4,2,$,1.0,1.0,"0x88d91d502706da0b:0x1533081475fbbc63,0x88d91da8eb3ca1c7:0xc6f1ac6b6ee38dae,0x88d903ba3c9f3cf5:0xf493df2b1bfe2f19",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91cd3c08438ab:0x81bb9e215b498ca1?authuser=-1&hl=en&gl=us,0,1,0,0,Activo,1800 W Sample Rd FL USA,33064,Closed ⋅ Opens 10AM,10AM,Sin Dato,POMPANO BEACH,BROWARD,26.2734132,-80.15003195
3851,Nothing Bundt Cakes,"Nothing Bundt Cakes, 2392 N Federal Hwy, Fort Lauderdale, FL 33305",0x88d901cee198d8c7:0xa2bee0afcd5660bb,"Bakery chain with bundt cakes ranging from bite-sized to tiered, plus platters, candles & cards.","Bakery,Cake shop",4,8,$$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d901cee198d8c7:0xa2bee0afcd5660bb?authuser=-1&hl=en&gl=us,0,1,0,0,Activo,2392 N Federal Hwy FL USA,33305,Closed ⋅ Opens 9AM,9AM,Sin Dato,FORT LAUDERDALE,BROWARD,26.155888045443994,-80.11803458895112
3852,Shell,"Shell, 710 S Hwy 29, Cantonment, FL 32533",0x88909115a98cc073:0xb1197046b0a53725,Sin Dato,"Gas station,ATM,Car wash,Convenience store,Restaurant",3,45,$$,1.0,1.0,"0x8890964ff585a43f:0x30cd51aa3678c885,0x88909140bf06d37d:0xc0b477dde9764c1,0x889091468e4b1e75:0x31da9f75a39ffa41,0x889090b85dfcfbf1:0x361402332beca78d,0x889091468dbd54a1:0xe3d87a45db843ef7",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88909115a98cc073:0xb1197046b0a53725?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,710 S Hwy 29 FL USA,32533,Open now,Sin Dato,Sin Dato,CANTONMENT,ESCAMBIA,30.595256897849197,-87.31208143791153
3853,Smoothie King,"Smoothie King, 3632 W Hillsboro Blvd, Deerfield Beach, FL 33442",0x88d91d70de6444db:0x30f8eb27b2fea294,"Health-conscious chain featuring blended drinks in varied flavors, nutritional products & snacks.","Juice shop,Fast food restaurant,Health food restaurant,Delivery Restaurant,Takeout Restaurant,Vitamin & supplements store",3,25,$$,1.0,1.0,"0x80d9491b5b87a45b:0x91f3a2fd8cb547f1,0x88d904b4acbbcebd:0x4e1ca2dce9f3adec,0x88d8e1f2f7a444dd:0x6587ba3e63a3cd70,0x88d91958ed1d66fb:0x7978bb05679398fe",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91d70de6444db:0x30f8eb27b2fea294?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,3632 W Hillsboro Blvd FL USA,33442,Opens soon ⋅ 8AM,8AM,Sin Dato,DEERFIELD BEACH,BROWARD,26.316442475954755,-80.1736264375229
3854,Firehouse Cafe,"Firehouse Cafe, 5613 Funston St, Hollywood, FL 33023",0x88d9a94fcb6391d9:0x3195329fc54a13f2,Sin Dato,American restaurant,5,148,$,1.0,1.0,"0x88d9a94f9016bb9f:0xd4a29b7a9038df1e,0x88d9a95eeda1aec5:0x1cfa5e2b108f1524,0x88d9a94f41b8d107:0x707833608fdf3bd9,0x88d9a950aac01c6b:0x4a60856a3399d4b1,0x88d9ab0eca3b5d95:0xe6a9d03229935245",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a94fcb6391d9:0x3195329fc54a13f2?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,5613 Funston St FL USA,33023,Open ⋅ Closes 7PM,Sin Dato,7PM,HOLLYWOOD,BROWARD,26.000427698213745,-80.19938263635451
3855,Dunkin',"Dunkin', 21200 St Andrews Blvd Suite 21, Boca Raton, FL 33433",0x88d91e78b0872395:0x453e2253b4051fd9,Long-running chain serving signature breakfast items & a variety of coffee drinks.,"Coffee shop,Bagel shop,Bakery,Breakfast restaurant,Donut shop,Fast food restaurant,Takeout Restaurant",4,188,$,1.0,1.0,"0x88d91c4f3980e71b:0xa52a39b81cfeac6,0x88d91c300a7b04d7:0xb318cb48218eb8bc,0x88d91fb5ac8fce8d:0x8d2816125a261e3e,0x88d91e7408005f63:0xd55f9093d2874e1",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91e78b0872395:0x453e2253b4051fd9?authuser=-1&hl=en&gl=us,1,1,0,0,Activo,21200 St Andrews Blvd Suite 21 FL USA,33433,Open ⋅ Closes 7PM,Sin Dato,7PM,BOCA RATON,PALM BEACH,26.359375,-80.125
3856,Floridino's Italian Kitchen,"Floridino's Italian Kitchen, 804 E Memorial Blvd, Lakeland, FL 33801",0x88dd3f53db39469d:0xf0f1cec7c125b73f,Sin Dato,Italian restaurant,4,57,Sin Dato,1.0,1.0,"0x88dd473e35ff4339:0x6a3cc527d84bcc65,0x88dd3c095e226fcb:0x1102ab293b54697c,0x88dd465d68084767:0x536e0044d1af9057,0x88dd3fa73979eb7b:0xa309143af38dd62f,0x88dd3eae00f7e133:0x168a8a6c6ebd3454",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd3f53db39469d:0xf0f1cec7c125b73f?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,804 E Memorial Blvd FL USA,33801,Permanently closed,Permanently closed,Permanently closed,LAKELAND,POLK,28.0549011,-81.9569106
3857,Smoothie King,"Smoothie King, 2221 S Ferdon Blvd, Crestview, FL 32536",0x889173fa63f64b5d:0xabab5995337fc0c5,"Health-conscious chain featuring blended drinks in varied flavors, nutritional products & snacks.","Juice shop,Fast food restaurant,Health food restaurant,Delivery Restaurant,Takeout Restaurant,Vitamin & supplements store",3,48,$$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889173fa63f64b5d:0xabab5995337fc0c5?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,2221 S Ferdon Blvd FL USA,32536,Closed ⋅ Opens 7AM,7AM,Sin Dato,CRESTVIEW,OKALOOSA,30.737089,-86.564969
3858,Subway,"Subway, 5623 SW 107th Ave, Miami, FL 33173",0x88d9c0acb07f2625:0xfdcc69215223dcf2,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",4,38,$,1.0,1.0,"0x88d9c7a6a9236f35:0x3513b4b0502fecc4,0x88d9c19f610aad07:0x5e51d29999dc7499,0x88d9c750d52cf8b7:0x7bbba922d79cb583,0x88d9adeded9c1d11:0xe9c4fad3b075bc64,0x88d9c0b88f41fe0b:0x1ee0efee60a3c8b7",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c0acb07f2625:0xfdcc69215223dcf2?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,5623 SW 107th Ave FL USA,33173,Closed ⋅ Opens 9AM,9AM,Sin Dato,MIAMI,MIAMI-DADE,25.7148658,-80.3665209
3859,Winn-Dixie Wine & Spirits,"Winn-Dixie Wine & Spirits, 120 S Tyndall Pkwy, Callaway, FL 32404",0x88937f6f8f67c4fd:0x3e1aae1d9dbd629c,Sin Dato,"Liquor store,Bakery,Deli,Florist,Grocery store",4,134,$,1.0,1.0,"0x889381728eb9884b:0xc39168485de92ba0,0x88938418f842014b:0xbaa55e5f05abb1c8,0x88938156cf019983:0x4a40be935b176bdc,0x889383e6031b020d:0x5cbddaf8775e0df8",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88937f6f8f67c4fd:0x3e1aae1d9dbd629c?authuser=-1&hl=en&gl=us,0,1,0,0,Activo,120 S Tyndall Pkwy FL USA,32404,Closed ⋅ Opens 8AM,8AM,Sin Dato,PANAMA CITY,BAY,30.1447946,-85.5926471
3860,Marco's Pizza,"Marco's Pizza, 222 S Tyndall Pkwy, Panama City, FL 32404",0x88937f8f18f6a345:0xf635ce80d26645f4,Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,"Pizza restaurant,Takeout Restaurant,Pizza delivery,Pizza Takeout",4,28,$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88937f8f18f6a345:0xf635ce80d26645f4?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,222 S Tyndall Pkwy FL USA,32404,Closed ⋅ Opens 11AM,11AM,Sin Dato,PANAMA CITY,BAY,30.1434324,-85.5914929487287
3861,Krispy Krunchy Chicken,"Krispy Krunchy Chicken, 1690 W Airport Blvd, Sanford, FL 32773",0x88e713f7f52380ed:0x49c2da07a4a297e2,"Fast-food eatery specializing in Cajun-style fried chicken, plus wings, seafood, breakfast & more.","Restaurant,Fried chicken takeaway",4,28,$,1.0,1.0,"0x88e77bb6299c3499:0xbf1f3dafb67e1ca7,0x88e7136cdcc61bd1:0xd8b4d643e698031b,0x88e77bb2fccb1039:0x2618e5a9cb977c1e",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e713f7f52380ed:0x49c2da07a4a297e2?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,1690 W Airport Blvd FL USA,32773,Open ⋅ Closes 11PM,Sin Dato,11PM,SANFORD,SEMINOLE,30.472717,-87.251578
3862,Chili's Grill & Bar,"Chili's Grill & Bar, Chili's Too, 11200 SW 8th St Graham Cntr Bldg, Miami, FL 33199",0x88d9bf439c45a571:0xfbd1de6a4234ea2e,Family-friendly chain serving classic Tex-Mex & American fare in a Southwestern-style setting.,"Tex-Mex restaurant,American restaurant,Bar,Bar & grill,Hamburger restaurant,Mexican restaurant,Restaurant",3,78,$$,1.0,1.0,"0x88d9b929f9a49a05:0x9363e44f8189b237,0x88d9bff4d70e9b0f:0x7d272680c7f98aff",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bf439c45a571:0xfbd1de6a4234ea2e?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,Chili's Too FL USA,33199,Permanently closed,Permanently closed,Permanently closed,MIAMI,MIAMI-DADE,25.75,-80.375
3863,Einstein Bros. Bagels,"Einstein Bros. Bagels, 11200 SW 8th St, Miami, FL 33199",0x88d9bf2555de7771:0x39b4ac0fe615045,"Counter-service chain offering egg sandwiches, soups, salads, baked goods & a variety of bagels.","Bagel shop,Bakery,Breakfast restaurant,Cafe",4,18,$,1.0,1.0,"0x88d9b7580c239d49:0x37f1de41fce15d87,0x88d9bf2dd618aba9:0x55e19aec54691ef4,0x88d9bf310d00edc7:0xf5e90a62603c4c2f,0x88d9bf2f7990a709:0x9cf71469027618c2",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bf2555de7771:0x39b4ac0fe615045?authuser=-1&hl=en&gl=us,1,1,0,0,Inactivo,11200 SW 8th St FL USA,33199,Sin Dato,Sin Dato,Sin Dato,MIAMI,MIAMI-DADE,25.75,-80.3762832779774
3864,Subway,"Subway, 2272 First St Unit #101, Fort Myers, FL 33901",0x88db41e84aa2d2eb:0x96a18fe732c8d10a,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",2,66,$,1.0,1.0,"0x88db41dbe88feb7b:0x4904609f0f3c89f8,0x88db3ffbeab020f9:0xd691b4a7665b2763,0x88db4039289aaa21:0x2e711eacf99cc5c,0x88db421e05929ebd:0xdf65a214d064db06",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db41e84aa2d2eb:0x96a18fe732c8d10a?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,2272 First St Unit #101 FL USA,33901,Temporarily closed,Temporarily closed,Temporarily closed,FORT MYERS,LEE,26.640625,-81.875
3865,Subway,"Subway, 6590 Dog Track Rd Hwy20 &, FL-79, Ebro, FL 32437",0x889395942b187683:0x678cdbf0bc0abb93,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",4,16,$,1.0,1.0,"0x889383a9f8aed491:0x8875bf40c9e0f9ed,0x88938c57894c1d09:0x9cb830a2e6cf491a,0x8893dd1b3bda86b7:0xcffdd3cb39504346,0x889383e506aa7d6b:0x8966a01159445090",https://www.google.com/maps/place//data=!4m2!3m1!1s0x889395942b187683:0x678cdbf0bc0abb93?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,6590 Dog Track Rd Hwy20 & FL USA,32437,Closed ⋅ Opens 7AM,7AM,Sin Dato,EBRO,WASHINGTON,30.4375,-85.875
3866,Luna Lounge,"Luna Lounge, 1802 E 7th Ave, Tampa, FL 33605",0x88c2c451a15c66e1:0xc6d23fe37a4f534d,Sin Dato,"Lounge,Association or organization,Bar,Restaurant",4,48,Sin Dato,1.0,1.0,"0x88c2c45a876ac2ad:0xae7b5c956a126c58,0x88c2c450f79e0e13:0x141163cce6acf7a8,0x88c2c367812c9d13:0xcd459f169fd247fe,0x88c2c4510a0d24d7:0x464fe096bbbb2568,0x88c2c4506b4b76c3:0x43ed16f4d5811fdc",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c451a15c66e1:0xc6d23fe37a4f534d?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,1802 E 7th Ave FL USA,33605,Sin Dato,Sin Dato,Sin Dato,TAMPA,HILLSBOROUGH,27.96048,-82.4390217
3867,Subway,"Subway, 2931 S McCall Rd, Englewood, FL 34224",0x88c4a98fb3b82079:0xc25ee43616a6d41a,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",3,34,$,1.0,1.0,"0x88c4a98e9b495f8d:0xe5234402f932402d,0x88c4a99206c4455f:0xe4fce704cb1b6100,0x88c4a9b691d52fc3:0xe115937d8461af27,0x88c4a9b71b33b85f:0xe70e7533c186c434,0x88c4a99229908197:0xef12f3d920d9af1c",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c4a98fb3b82079:0xc25ee43616a6d41a?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,2931 S McCall Rd FL USA,34224,Closed ⋅ Opens 8AM,8AM,Sin Dato,ENGLEWOOD,CHARLOTTE,26.9321504,-82.31033350390416
3868,Dunkin,"Dunkin, In Speedway, 201 S Brevard Ave, Arcadia, FL 34266",0x88dc960472fca017:0xcf8e4774de7412ce,Long-running chain serving signature breakfast items & a variety of coffee drinks.,"Coffee shop,Bagel shop,Bakery,Breakfast restaurant,Donut shop,Fast food restaurant,Takeout Restaurant",3,88,$,1.0,1.0,"0x88dc960cbffecdf3:0x620cbde979248cdf,0x88dc96011c621df5:0x506012eb73fa8960,0x88dc96012914320f:0x1b83881e1fa6cbeb,0x88dc9672368b7ab5:0xeacc06a6b7d57ac2",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dc960472fca017:0xcf8e4774de7412ce?authuser=-1&hl=en&gl=us,1,1,0,0,Inactivo,In Speedway FL USA,34266,Sin Dato,Sin Dato,Sin Dato,ARCADIA,DE SOTO,29.05649615,-81.2761117703539
