name,address,latitude,longitude,category,avg_rating,num_of_reviews,url,restaurant,bakery,dessert,pastry,closed,zip,st
Pomodoro,"Pomodoro, 2908 E Commercial Blvd, Fort Lauderdale, FL 33308",26.1875,-80.125,Italian restaurant,4,53,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9020e73a919cd:0x73146a1aa695797c?authuser=-1&hl=en&gl=us,1,0,0,0,0,33308,FL
Pizza Grill,"Pizza Grill, 201 S Tamarind Ave, West Palm Beach, FL 33401",26.71875,-80.0625,Pizza restaurantItalian restaurant,4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d665ce7cc263:0x24a0806df7734ed6?authuser=-1&hl=en&gl=us,1,0,0,0,0,33401,FL
Hook Fish and Chicken,"Hook Fish and Chicken, 319 Blanding Blvd #4322, Orange Park, FL 32073",30.171875,-81.75,Seafood restaurant,4,108,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5c425e4e9c263:0x4219685641470398?authuser=-1&hl=en&gl=us,1,0,0,0,1,32073,FL
Domino's Pizza,"Domino's Pizza, 17804 N Dale Mabry Hwy, Lutz, FL 33548",28.125,-82.5,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,4,154,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2bf10af9031d1:0xab1057aa3a1f8ba9?authuser=-1&hl=en&gl=us,1,0,0,0,0,33548,FL
Manhattan Joe's Pizzeria,"Manhattan Joe's Pizzeria, 20449 SR-7 AA-9 Mission bay, Center, Boca Raton, FL 33498",26.375,-80.1875,Pizza restaurant,3,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9191a72457225:0x6e7d014672095b68?authuser=-1&hl=en&gl=us,1,0,0,0,0,33498,FL
Sbarro,"Sbarro, 4200 Conroy Rd, Orlando, FL 32839",28.484375,-81.4375,Pizza restaurantCatererFast food restaurantItalian restaurantPasta shopPizza deliveryPizza Takeout,3,65,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77ea893b83cbf:0x4144c9a5bc120529?authuser=-1&hl=en&gl=us,1,0,0,0,0,32839,FL
Subway,"Subway, 1777 Hwy. 17 South, Pomona Park, FL 32181",29.5,-81.625,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,35,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e65e7243bf980f:0xfe1e15ff31727efe?authuser=-1&hl=en&gl=us,1,0,0,0,0,32181,FL
Karla Cuban Bakery,"Karla Cuban Bakery, 2410 SW 137th Ave, Miami, FL 33175",25.75,-80.4375,BakeryCafeSandwich shop,4,158,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bf9925501ce5:0x5833935a1d1ec0b7?authuser=-1&hl=en&gl=us,0,1,0,0,0,33175,FL
Jimmy John's,"Jimmy John's, 3030 E Semoran Blvd #236, Apopka, FL 32703",28.671875,-81.4375,Sandwich shopCatererDelivery RestaurantRestaurant,4,99,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e776976a13391d:0x1fffe57731d3b951?authuser=-1&hl=en&gl=us,1,0,0,0,1,32703,FL
Romano's Macaroni Grill,"Romano's Macaroni Grill, 13620 Pines Blvd, Pembroke Pines, FL 33027",26.0,-80.3125,Italian restaurantTakeout RestaurantRestaurant,2,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a6848ffc1541:0xa67a72955f3035df?authuser=-1&hl=en&gl=us,1,0,0,0,1,33027,FL
New China,"New China, 3677 S Orlando Dr, Sanford, FL 32773",28.765625,-81.3125,Chinese restaurant,2,88,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e76cd21b8b4e6f:0xf953cf1f5db8b70?authuser=-1&hl=en&gl=us,1,0,0,0,1,32773,FL
Korea House Restaurant,"Korea House Restaurant, 290 Eglin Pkwy NE, Fort Walton Beach, FL 32547",30.4375,-86.625,Korean restaurantRestaurant,4,148,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88913f0bbc3e884f:0x696ce39d7e37d8d8?authuser=-1&hl=en&gl=us,1,0,0,0,1,32547,FL
Beef 'O' Brady's,"Beef 'O' Brady's, 9331 E Adamo Dr, Tampa, FL 33619",27.953125,-82.375,Family restaurantSports bar,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2cf01ab760a71:0x2d74fe5a8a974d25?authuser=-1&hl=en&gl=us,1,0,0,0,1,33619,FL
Subway,"Subway, 522 Belvedere Rd, West Palm Beach, FL 33405",26.6875,-80.0625,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,4,75,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d6565e8e708d:0xaa47c36f9b557626?authuser=-1&hl=en&gl=us,1,0,0,0,0,33405,FL
Smoothie King,"Smoothie King, 1665 Dunlawton Ave, Port Orange, FL 32129",29.109375,-81.0,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,4,66,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e727872a640ca7:0x3034c3d67dbad34d?authuser=-1&hl=en&gl=us,1,0,0,0,1,32129,FL
China Max,"China Max, 27001 US-19, Clearwater, FL 33761",28.015625,-82.75,Asian restaurant,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2f200f1e6db97:0x495e8a10a2fc1e55?authuser=-1&hl=en&gl=us,1,0,0,0,1,33761,FL
Smoothie King,"Smoothie King, 2612 S Hwy 27 S 900, Clermont, FL 34711",28.53125,-81.75,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dc57ffbabf2e0d:0xb3424036408be28?authuser=-1&hl=en&gl=us,1,0,0,0,0,34711,FL
Jimmy John's,"Jimmy John's, 2519 McMullen Booth Rd, Clearwater, FL 33761",28.015625,-82.6875,Sandwich shopCatererFast food restaurantDelivery RestaurantTakeout Restaurant,3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2eddf561edf33:0xb425a834d4c23558?authuser=-1&hl=en&gl=us,1,0,0,0,1,33761,FL
Dunkin,"Dunkin, In Speedway, 2023 US-19, Holiday, FL 34691",28.1875,-82.75,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c28d0d02fce7cd:0x5dac687f22cb13ef?authuser=-1&hl=en&gl=us,1,1,0,0,1,34691,FL
Costco Bakery,"Costco Bakery, 1800 W Sample Rd, Pompano Beach, FL 33064",26.265625,-80.125,Bakery,4,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91cd3c08438ab:0x81bb9e215b498ca1?authuser=-1&hl=en&gl=us,0,1,0,0,0,33064,FL
Nothing Bundt Cakes,"Nothing Bundt Cakes, 2392 N Federal Hwy, Fort Lauderdale, FL 33305",26.15625,-80.125,BakeryCake shop,4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d901cee198d8c7:0xa2bee0afcd5660bb?authuser=-1&hl=en&gl=us,0,1,0,0,0,33305,FL
Shell,"Shell, 710 S Hwy 29, Cantonment, FL 32533",30.625,-87.3125,Gas stationATMCar washConvenience storeRestaurant,3,45,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88909115a98cc073:0xb1197046b0a53725?authuser=-1&hl=en&gl=us,1,0,0,0,0,32533,FL
Smoothie King,"Smoothie King, 3632 W Hillsboro Blvd, Deerfield Beach, FL 33442",26.3125,-80.125,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,3,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91d70de6444db:0x30f8eb27b2fea294?authuser=-1&hl=en&gl=us,1,0,0,0,0,33442,FL
Firehouse Cafe,"Firehouse Cafe, 5613 Funston St, Hollywood, FL 33023",26.0,-80.1875,American restaurant,5,148,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a94fcb6391d9:0x3195329fc54a13f2?authuser=-1&hl=en&gl=us,1,0,0,0,0,33023,FL
Dunkin',"Dunkin', 21200 St Andrews Blvd Suite 21, Boca Raton, FL 33433",26.359375,-80.125,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,4,188,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91e78b0872395:0x453e2253b4051fd9?authuser=-1&hl=en&gl=us,1,1,0,0,0,33433,FL
Floridino's Italian Kitchen,"Floridino's Italian Kitchen, 804 E Memorial Blvd, Lakeland, FL 33801",28.0625,-81.9375,Italian restaurant,4,57,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd3f53db39469d:0xf0f1cec7c125b73f?authuser=-1&hl=en&gl=us,1,0,0,0,1,33801,FL
Smoothie King,"Smoothie King, 2221 S Ferdon Blvd, Crestview, FL 32536",30.734375,-86.5625,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,3,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889173fa63f64b5d:0xabab5995337fc0c5?authuser=-1&hl=en&gl=us,1,0,0,0,0,32536,FL
Subway,"Subway, 5623 SW 107th Ave, Miami, FL 33173",25.71875,-80.375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,4,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c0acb07f2625:0xfdcc69215223dcf2?authuser=-1&hl=en&gl=us,1,0,0,0,0,33173,FL
Winn-Dixie Wine & Spirits,"Winn-Dixie Wine & Spirits, 120 S Tyndall Pkwy, Callaway, FL 32404",30.140625,-85.5625,Liquor storeBakeryDeliFloristGrocery store,4,134,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88937f6f8f67c4fd:0x3e1aae1d9dbd629c?authuser=-1&hl=en&gl=us,0,1,0,0,0,32404,FL
Marco's Pizza,"Marco's Pizza, 222 S Tyndall Pkwy, Panama City, FL 32404",30.140625,-85.5625,Pizza restaurantTakeout RestaurantPizza deliveryPizza Takeout,4,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88937f8f18f6a345:0xf635ce80d26645f4?authuser=-1&hl=en&gl=us,1,0,0,0,0,32404,FL
Krispy Krunchy Chicken,"Krispy Krunchy Chicken, 1690 W Airport Blvd, Sanford, FL 32773",28.78125,-81.3125,RestaurantFried chicken takeaway,4,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e713f7f52380ed:0x49c2da07a4a297e2?authuser=-1&hl=en&gl=us,1,0,0,0,0,32773,FL
Chili's Grill & Bar,"Chili's Grill & Bar, Chili's Too, 11200 SW 8th St Graham Cntr Bldg, Miami, FL 33199",25.75,-80.375,Tex-Mex restaurantAmerican restaurantBarBar & grillHamburger restaurantMexican restaurantRestaurant,3,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bf439c45a571:0xfbd1de6a4234ea2e?authuser=-1&hl=en&gl=us,1,0,0,0,1,33199,FL
Einstein Bros. Bagels,"Einstein Bros. Bagels, 11200 SW 8th St, Miami, FL 33199",25.75,-80.375,Bagel shopBakeryBreakfast restaurantCafe,4,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bf2555de7771:0x39b4ac0fe615045?authuser=-1&hl=en&gl=us,1,1,0,0,1,33199,FL
Subway,"Subway, 2272 First St Unit #101, Fort Myers, FL 33901",26.640625,-81.875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,2,66,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db41e84aa2d2eb:0x96a18fe732c8d10a?authuser=-1&hl=en&gl=us,1,0,0,0,0,33901,FL
Subway,"Subway, 6590 Dog Track Rd Hwy20 &, FL-79, Ebro, FL 32437",30.4375,-85.875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,4,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889395942b187683:0x678cdbf0bc0abb93?authuser=-1&hl=en&gl=us,1,0,0,0,0,32437,FL
Luna Lounge,"Luna Lounge, 1802 E 7th Ave, Tampa, FL 33605",27.953125,-82.4375,LoungeAssociation or organizationBarRestaurant,4,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c451a15c66e1:0xc6d23fe37a4f534d?authuser=-1&hl=en&gl=us,1,0,0,0,1,33605,FL
Subway,"Subway, 2931 S McCall Rd, Englewood, FL 34224",26.9375,-82.3125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,34,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c4a98fb3b82079:0xc25ee43616a6d41a?authuser=-1&hl=en&gl=us,1,0,0,0,0,34224,FL
Dunkin,"Dunkin, In Speedway, 201 S Brevard Ave, Arcadia, FL 34266",27.21875,-81.875,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,3,88,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dc960472fca017:0xcf8e4774de7412ce?authuser=-1&hl=en&gl=us,1,1,0,0,1,34266,FL
La Familia Restaurant,"La Familia Restaurant, 1672 SE Port St Lucie Blvd, Port St. Lucie, FL 34952",27.265625,-80.3125,Restaurant,5,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dee8ed60f7e799:0x48c323586d9f6887?authuser=-1&hl=en&gl=us,1,0,0,0,1,34952,FL
Charleys Cheesesteaks,"Charleys Cheesesteaks, 8003 Citrus Park Town Center Mall, Tampa, FL 33625",28.0625,-82.5625,Cheesesteak restaurantAmerican restaurantFast food restaurantFood courtSandwich shop,4,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2ea914785ce79:0x827e4b539bdd85b4?authuser=-1&hl=en&gl=us,1,0,0,0,0,33625,FL
Donna's Caribbean Restaurant,"Donna's Caribbean Restaurant, 5967 W Oakland Park Blvd, Lauderhill, FL 33319",26.171875,-80.25,Caribbean restaurant,3,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d907e961d0c581:0x2db10e94fda5c29a?authuser=-1&hl=en&gl=us,1,0,0,0,0,33319,FL
Chinatown Restaurant,"Chinatown Restaurant, 8934 W State Rd 84, Davie, FL 33324",26.09375,-80.25,RestaurantChinese restaurant,3,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d907e494f32fa7:0x99e882378da49dae?authuser=-1&hl=en&gl=us,1,0,0,0,1,33324,FL
Subway,"Subway, 1841 N State Rd 7, Hollywood, FL 33021",26.03125,-80.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a9e2f5039209:0x8f17da398921d1da?authuser=-1&hl=en&gl=us,1,0,0,0,0,33021,FL
Wawa,"Wawa, 1001 S Pine Ave, Ocala, FL 34471",29.171875,-82.125,Convenience storeBreakfast restaurantCafeCandy storeCheesesteak restaurantCoffee shopFast food restaurantHoagie restaurantSandwich shop,4,45,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7d570da145eb5:0x26bc6d51c7522d2c?authuser=-1&hl=en&gl=us,1,0,0,0,0,34471,FL
Green Garden Cafe,"Green Garden Cafe, 11911 US-1 STE 103, North Palm Beach, FL 33408",26.84375,-80.0625,Health food restaurantCatererCoffee shopDeliDelivery serviceHealth food storeJuice shopPet storeSalad shopVegetarian restaurant,4,186,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88df2ae6c6aafa73:0xfe573b14d2afdc69?authuser=-1&hl=en&gl=us,1,0,0,0,0,33408,FL
Dunkin,"Dunkin, 1221 S Patrick Dr, Patrick AFB, FL 32925",28.21875,-80.625,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,4,76,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de1b195efb8907:0x708822c3586942f5?authuser=-1&hl=en&gl=us,1,1,0,0,1,32925,FL
New Asia Restaurant,"New Asia Restaurant, 2600 Glades Cir #700, Weston, FL 33327",26.140625,-80.4375,Chinese restaurantJapanese restaurantThai restaurant,4,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d90ae4db110627:0xd91c114321d69a91?authuser=-1&hl=en&gl=us,1,0,0,0,1,33327,FL
Great Wall,"Great Wall, 1024 62nd Ave N Unit B, St. Petersburg, FL 33702",27.828125,-82.625,Chinese restaurantDelivery Restaurant,3,178,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e4018b61e2a5:0x5839eb4e348865dd?authuser=-1&hl=en&gl=us,1,0,0,0,0,33702,FL
The Cupcake Spot,"The Cupcake Spot, 405 Central Ave, St. Petersburg, FL 33701",27.765625,-82.625,Bakery,4,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e1833fefffff:0xd4181edff3b265d0?authuser=-1&hl=en&gl=us,0,1,0,0,1,33701,FL
Beef 'O' Brady's,"Beef 'O' Brady's, 1999 NW 43rd St, Gainesville, FL 32605",29.671875,-82.375,Family restaurantSports bar,4,178,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8bb53296ffb83:0x79d6e1d85657c5e2?authuser=-1&hl=en&gl=us,1,0,0,0,1,32605,FL
The Happy Taco,"The Happy Taco, 1803 County Rd 95A, Cantonment, FL 32533",30.578125,-87.3125,Restaurant,4,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889095d0419d581f:0x199f38aaf7707da2?authuser=-1&hl=en&gl=us,1,0,0,0,0,32533,FL
Smallcakes,"Smallcakes, 1949 Aloma Ave, Winter Park, FL 32792",28.59375,-81.3125,Cupcake shopBakeryCake shop,4,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e76fe8c0c2b6f1:0x4b93d756637835dc?authuser=-1&hl=en&gl=us,0,1,0,0,0,32792,FL
Tabla,"Tabla, 6901 Coral Way, Miami, FL 33155",25.75,-80.3125,Fast food restaurantBarbecue areaBreakfast restaurantCafeCuban restaurantGas stationHamburger restaurantLunch restaurantTakeout RestaurantVenezuelan restaurant,4,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b84460722ae5:0x1991905095ea9983?authuser=-1&hl=en&gl=us,1,0,0,0,1,33155,FL
Romano's Macaroni Grill,"Romano's Macaroni Grill, 6419 W Newberry Rd, Gainesville, FL 32605",29.65625,-82.4375,Italian restaurantTakeout RestaurantRestaurant,3,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8bc98884ec495:0x9405f8e6b4b1ca0f?authuser=-1&hl=en&gl=us,1,0,0,0,1,32605,FL
Burger King,"Burger King, 1900 Tamiami Trail N FC - 8, Naples, FL 34102",26.171875,-81.8125,RestaurantFast food restaurant,3,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dae1e91074218f:0x1e1ec2ce7de902f3?authuser=-1&hl=en&gl=us,1,0,0,0,1,34102,FL
Subway,"Subway, 7770 Preserve Ln, Naples, FL 34119",26.28125,-81.6875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,24,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db1ca07e9dfb0d:0x2388e39ca12f7a95?authuser=-1&hl=en&gl=us,1,0,0,0,0,34119,FL
Antojitos Y Mas,"Antojitos Y Mas, 4981 Golden Gate Pkwy, Naples, FL 34116",26.1875,-81.6875,RestaurantIce cream shop,4,88,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db1d5f7bcd383f:0xc7b21b2745d3a540?authuser=-1&hl=en&gl=us,1,0,0,0,0,34116,FL
SoFresh,"SoFresh, 1455 2nd St, Sarasota, FL 34236",27.34375,-82.5625,New American restaurant,4,65,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c34133182022c1:0x43bbe286fd3b041c?authuser=-1&hl=en&gl=us,1,0,0,0,0,34236,FL
Dunkin',"Dunkin', 5125 S Orange Blossom Trail, Kissimmee, FL 34758",28.25,-81.5,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,3,148,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd83e9b6a3df9f:0xfdf77830e8233d4c?authuser=-1&hl=en&gl=us,1,1,0,0,0,34758,FL
IL Forno,"IL Forno, Fort Myers, FL 33905",26.609375,-81.8125,Restaurant,4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db6b989be936bd:0xa188cea7038d279e?authuser=-1&hl=en&gl=us,1,0,0,0,1,33905,FL
Wendy's,"Wendy's, 4020 Bee Ridge Rd, Sarasota, FL 34233",27.296875,-82.5,Fast food restaurantHamburger restaurantRestaurant,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c34127a50af411:0xb4bcbf799713d050?authuser=-1&hl=en&gl=us,1,0,0,0,1,34233,FL
Panda Express,"Panda Express, 1596 Maine St, Jacksonville, FL 32228",30.390625,-81.4375,RestaurantChinese restaurant,4,108,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e44f05e70cc1d3:0x36b55b49243810e9?authuser=-1&hl=en&gl=us,1,0,0,0,0,32228,FL
McCoy's Bar & Grill,"McCoy's Bar & Grill, 9300 Jeff Fuqua Blvd, Orlando, FL 32827",28.4375,-81.3125,Bar & grillRestaurant,4,88,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e762e54a7f60dd:0x87cb1ee7b71de700?authuser=-1&hl=en&gl=us,1,0,0,0,0,32827,FL
Pizza Nostra,"Pizza Nostra, 842 W Flagler St, Miami, FL 33130",25.78125,-80.1875,Pizza restaurantItalian restaurantTakeout RestaurantNeapolitan restaurantPizza delivery,4,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b79314e551a5:0xccb19b7d164c594e?authuser=-1&hl=en&gl=us,1,0,0,0,0,33130,FL
Wok-N-Roll,"Wok-N-Roll, 335 Marsh Landing Pkwy, Jacksonville Beach, FL 32250",30.25,-81.375,Chinese restaurant,3,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e449d1887c3e5b:0x517656d5280c9cf?authuser=-1&hl=en&gl=us,1,0,0,0,0,32250,FL
Subway,"Subway, 1501 W Orange Blossom Trail, Apopka, FL 32712",28.6875,-81.5625,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,118,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e79de0145c2bcf:0x36bafcd56d105335?authuser=-1&hl=en&gl=us,1,0,0,0,0,32712,FL
Dunkin',"Dunkin', 5365 International Dr, Orlando, FL 32819",28.46875,-81.4375,Donut shopBagel shopBakeryBreakfast restaurantCoffee shopEspresso barFast food restaurantPastry shopSandwich shop,3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77fc4ce879ef3:0xebcbbeda32809c24?authuser=-1&hl=en&gl=us,1,1,0,1,0,32819,FL
CLOSED Hungry Howie's,"CLOSED Hungry Howie's, 2039 NE 36th St, Lighthouse Point, FL 33064",26.28125,-80.125,Pizza restaurantCatererItalian restaurantPizza deliveryPizza TakeoutRestaurantSalad shopSandwich shop,3,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8e2a8154b43a7:0x427b703a58750ca8?authuser=-1&hl=en&gl=us,1,0,0,0,1,33064,FL
Casa Ramos Mexican Restaurant,"Casa Ramos Mexican Restaurant, 15363 Amberly Dr, Tampa, FL 33647",28.09375,-82.375,Mexican restaurant,3,147,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c7f63fb5b597:0xc33d6a3297bcbad8?authuser=-1&hl=en&gl=us,1,0,0,0,1,33647,FL
Stir Crazy,"Stir Crazy, 6000 Glades Rd, Boca Raton, FL 33431",26.359375,-80.125,Asian restaurantRestaurant,3,24,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91e7bcdb33c35:0x3a56a7253d8c3a5b?authuser=-1&hl=en&gl=us,1,0,0,0,1,33431,FL
Shell,"Shell, 3196 Tamiami Trail, Port Charlotte, FL 33952",26.984375,-82.125,Gas stationATMConvenience storeRestaurant,3,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dca9bc8f511299:0x315d8f1df3e8ef56?authuser=-1&hl=en&gl=us,1,0,0,0,0,33952,FL
Body Fuel,"Body Fuel, 3240 Lithia Pinecrest Rd #103, Valrico, FL 33596",27.890625,-82.25,Health food restaurant,4,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2cd62e9b15217:0x484f0f1ca7aa997?authuser=-1&hl=en&gl=us,1,0,0,0,0,33596,FL
Woody's Bar-B-Q,"Woody's Bar-B-Q, 16367 SW 88th St, Miami, FL 33196",25.6875,-80.4375,Barbecue restaurantAmerican restaurantChicken wings restaurantHamburger restaurant,3,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9ea81adf2b3a1:0x4b3a80478e67cd2d?authuser=-1&hl=en&gl=us,1,0,0,0,1,33196,FL
Subway,"Subway, 5970 Jog Rd Space #4, Lake Worth, FL 33467",26.59375,-80.125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d926fe62c57f01:0x45e6954f950d0a38?authuser=-1&hl=en&gl=us,1,0,0,0,0,33467,FL
Aura,"Aura, 613 Lincoln Rd, Miami Beach, FL 33139",25.796875,-80.125,Restaurant,2,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b485a9bb28cd:0x44459f0ffbac27a?authuser=-1&hl=en&gl=us,1,0,0,0,1,33139,FL
CamiCakes Cupcakes,"CamiCakes Cupcakes, 9734-5 Deer Lake Ct, Jacksonville, FL 32246",30.265625,-81.5625,BakeryCake shop,4,165,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b5799157db19:0xb708ab132d61f210?authuser=-1&hl=en&gl=us,0,1,0,0,0,32246,FL
Domino's Pizza,"Domino's Pizza, 3311 SE Federal Hwy, Stuart, FL 34997",27.171875,-80.25,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88deddb888cdc8bd:0x8020c9d21892a749?authuser=-1&hl=en&gl=us,1,0,0,0,0,34997,FL
Golden Wok,"Golden Wok, 2537 Countryside Blvd, Clearwater, FL 33761",28.015625,-82.75,Chinese restaurant,3,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2ee00662606f3:0xe986d792bbaba199?authuser=-1&hl=en&gl=us,1,0,0,0,1,33761,FL
